2025-08-09,1,=,Jung Kook - Seven (w/ Latto),756,1,(x483),"302,146","+13,116","2,038,438","-8,442","252,235,619"
2025-08-09,2,=,Jung Kook - 3D (w/ Jack Harlow),674,2,(x109),"136,802","+9,554","923,321","-7,802","67,401,188"
2025-08-09,3,+24,W/N - Text 07 (W/N ft. 267) (w/ 267),8,3,(x1),"99,719","+40,535","487,365","+34,890","552,194"
2025-08-09,4,-1,Ronboogz - Nói Dối,641,3,(x3),"98,639","+6,043","604,499","+30,220","21,758,299"
2025-08-09,5,-1,(S)TRONG - Kho Báu,18,3,(x1),"92,684","+4,630","585,746","+19,050","1,071,198"
2025-08-09,6,+6,"EM XINH ""SAY HI"" - GÃ SĂN CÁ (w/ Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD)",39,3,(x8),"79,686","+4,783","537,979","+18,497","3,513,218"
2025-08-09,7,+3,RIO - vạn vật như muốn ta bên nhau,119,4,,"75,922","-1,314","511,148","+30,470","8,424,263"
2025-08-09,8,+11,"EM XINH ""SAY HI"" - EM CHỈ LÀ (w/ Bích Phương, Muộii, LyHan, Hoàng Duyên, Tăng Duy Tân)",39,4,,"75,554","+12,095","461,195","+28,150","2,991,592"
2025-08-09,9,-2,B Ray - Vùng An Toàn (w/ V#),31,3,(x8),"75,514","-4,381","556,377","-13,509","3,051,959"
2025-08-09,10,-4,SOOBIN - DANCING IN THE DARK,148,3,(x8),"72,225","-8,768","518,156","-4,985","15,035,128"
2025-08-09,11,+3,Ánh Sáng AZA - tâm trí lang thang (w/ Negav),65,9,,"71,520","+1,529","466,288","+1,612","2,964,431"
2025-08-09,12,-3,MAYDAYs - Phép Màu (w/ Minh Tốc & Lam),165,2,(x12),"70,929","-7,811","568,450","-16,856","15,037,768"
2025-08-09,13,-8,Puppy - Wrong Times (w/ Dangrangto),629,3,(x16),"70,612","-11,028","534,748","-11,705","42,179,060"
2025-08-09,14,+2,B Ray - Feel At Home,31,2,(x3),"70,367","+3,192","495,706","-12,485","2,913,491"
2025-08-09,15,-4,HIEUTHUHAI - Exit Sign (w/ marzuz),520,3,(x1),"68,968","-6,805","538,772","-12,070","46,921,087"
