2025-09-17,1,=,Jin - Don’t Say You Love Me,122,1,(x118),"180,957","+20,431","1,258,753","-37,586","24,831,343"
2025-09-17,2,=,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",86,2,(x66),"94,551","-3,756","689,647","-1,382","8,694,195"
2025-09-17,3,=,Jimin - Who,423,1,(x135),"82,702","-1,997","550,915","+10,918","40,740,080"
2025-09-17,4,=,"Saja Boys - Soda Pop (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)",86,4,,"54,157","-2,338","378,169",-185,"4,960,367"
2025-09-17,5,=,"Saja Boys - Your Idol (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)",86,4,,"42,152","-2,047","305,711","-1,550","4,627,105"
2025-09-17,6,=,sombr - back to friends,191,4,,"40,478",+272,"307,263","+2,537","6,990,874"
2025-09-17,7,=,"HUNTR/X - What It Sounds Like (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",86,6,,"37,811","-1,787","277,526","-1,536","3,922,100"
2025-09-17,8,=,"RUMI - Free (w/ Jinu, Ejae, Andrew Choi, KPop Demon Hunters Cast)",86,6,,"36,990","-1,317","279,688","-2,960","4,035,545"
2025-09-17,9,+1,KATSEYE - Gabriela,87,4,,"34,721","-1,027","265,854","+2,228","3,280,095"
2025-09-17,10,-1,LBI利比 - 跳楼机,224,1,(x79),"34,368","-2,152","276,459","+2,469","15,511,131"
2025-09-17,11,=,"HUNTR/X - How It’s Done (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",86,7,,"33,636","-1,287","245,086","-1,387","3,719,500"
2025-09-17,12,=,BLACKPINK - JUMP,66,2,(x4),"30,224","-1,210","244,743",-3,"3,568,317"
2025-09-17,13,=,"HUNTR/X - Takedown (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",85,12,,"28,835","-1,535","207,542","-1,666","3,014,264"
2025-09-17,14,=,Justin Bieber - DAISIES,66,11,,"26,680",-45,"206,762","+1,219","2,383,290"
2025-09-17,15,=,Sabrina Carpenter - Tears,18,6,,"25,840",-374,"210,738",+725,"551,042"
2025-09-17,16,+2,JENNIE - like JENNIE,193,2,(x36),"24,015",+148,"187,138",+834,"9,014,298"
2025-09-17,17,-1,张远 - 看着我的眼睛说,106,6,,"23,614","-1,609","190,961",-484,"3,322,221"
2025-09-17,18,-1,Jung Kook - Seven (w/ Latto),794,1,(x177),"23,472",-487,"177,856","-3,825","33,780,150"
2025-09-17,19,=,Lady Gaga - Die With A Smile (w/ Bruno Mars),395,1,(x18),"22,735",-22,"180,615",-16,"25,233,273"
2025-09-17,20,+4,Billie Eilish - BIRDS OF A FEATHER,486,1,(x21),"22,294","+1,085","169,474",+600,"24,149,933"
2025-09-17,21,=,Alex Warren - Ordinary,185,13,,"22,214",-69,"174,285",+64,"3,944,945"
2025-09-17,22,-2,Tate McRae - Just Keep Watching (From F1® The Movie) (w/ F1 The Album),108,10,,"22,133",-578,"164,815","+3,265","2,630,421"
2025-09-17,23,+3,Sabrina Carpenter - When Did You Get Hot?,17,23,,"21,296","+1,339","154,731","+3,460","349,283"
2025-09-17,24,-1,姚晓棠 - 看着我的眼睛说 - Live (w/ 张远),84,5,,"21,103",-603,"167,681","+1,733","2,431,442"
2025-09-17,25,-3,"TWICE - TAKEDOWN (JEONGYEON, JIHYO, CHAEYOUNG)",84,16,,"20,808","-1,269","151,662","-1,314","2,089,868"
2025-09-17,26,-1,ROSÉ - APT. (w/ Bruno Mars),332,1,(x61),"20,720",-276,"153,318",+373,"23,910,573"
2025-09-17,27,+14,CORTIS - GO!,7,27,,"19,452","+4,710","107,444","+19,452","107,444"
2025-09-17,28,-1,TWICE - Strategy,84,20,,"19,423",-270,"135,699",-122,"1,786,627"
2025-09-17,29,-1,yung kai - blue,331,3,(x1),"19,173",-5,"145,752",+43,"12,364,830"
2025-09-17,30,=,Sabrina Carpenter - Manchild,101,5,,"18,553",-394,"152,549",-306,"2,438,142"
2025-09-17,31,-2,aespa - Rich Man,10,18,,"18,462",-699,"148,922","+1,289","213,312"
2025-09-17,32,=,Kehlani - Folded,95,32,,"17,308",+707,"128,652","+2,073","1,410,485"
2025-09-17,33,-2,Ravyn Lenae - Love Me Not,176,15,,"17,148",+271,"129,503",+21,"3,412,424"
2025-09-17,34,=,The Marías - No One Noticed,328,18,,"16,243",+426,"116,393","+1,572","5,190,666"
2025-09-17,35,+1,Sabrina Carpenter - Nobody’s Son,17,33,,"15,683",+153,"122,194","+1,028","302,339"
2025-09-17,36,+3,Gracie Abrams - That’s So True,332,4,,"15,527",+250,"119,494",+752,"12,024,159"
2025-09-17,37,-4,Silence Wang - 像晴天像雨天（电视剧《难哄》心动曲）,202,3,(x3),"15,447",-526,"129,321",+488,"6,559,311"
2025-09-17,38,-3,Doja Cat - Jealous Type,24,16,,"15,350",-429,"125,794",+597,"492,149"
2025-09-17,39,+3,The 1975 - About You,821,21,,"15,211",+495,"109,333","+1,904","8,877,287"
2025-09-17,40,-2,"Silet Open Up - TABOLA BALE (w/ Jacson Seran, Juan Reza, Diva Aurel)",28,38,,"15,050",-340,"118,985",+480,"396,992"
2025-09-17,41,-4,"Tenxi - mejikuhibiniu (w/ Suisei, Jemsii)",67,31,,"14,989",-444,"114,219",+414,"1,127,690"
2025-09-17,42,+21,CORTIS - FaSHioN,6,42,,"14,909","+2,291","79,701","+14,909","79,701"
2025-09-17,43,+2,The Marías - Sienna,37,43,,"14,893",+509,"103,237","+2,681","416,127"
2025-09-17,44,+2,KATSEYE - Touch,376,6,,"14,687",+372,"103,594","+1,890","7,366,242"
2025-09-17,45,+5,Ariana Grande - we can't be friends (wait for your love),556,1,(x16),"14,687",+873,"109,597","+2,410","16,464,005"
2025-09-17,46,+3,于冬然 - 座位,97,30,,"14,665",+693,"113,166",+621,"1,338,611"
2025-09-17,47,-3,Jin - Running Wild,302,1,(x8),"14,518",+91,"106,780","-5,133","13,473,497"
2025-09-17,48,-8,sombr - undressed,162,15,,"14,456",-465,"116,189",+137,"2,938,197"
2025-09-17,49,+18,Jin - Nothing Without Your Love,121,10,,"14,377","+2,111","102,125","-1,630","2,017,691"
2025-09-17,50,-7,KATSEYE - Gnarly,138,6,,"14,117",-389,"107,417","+1,311","3,033,526"
