2026-04-30,1,=,Ifan Seventeen - Jangan Paksa Rindu - Beda,93,1,(x7),"1,432,826","-38,839","9,943,008","+118,212","74,300,934"
2026-04-30,2,=,Sal Priadi - Ada titik-titik di ujung doa,120,1,(x11),"1,215,210","-48,125","9,154,351","-179,452","106,623,086"
2026-04-30,3,=,Nadhif Basalamah - kota ini tak sama tanpamu,154,1,(x63),"1,149,419","-21,111","8,432,456","-127,075","197,704,594"
2026-04-30,4,=,Piche Kota - Bahagia Lagi,121,1,(x2),"1,108,922","-14,281","8,363,668","-105,728","134,519,313"
2026-04-30,5,=,Hindia - everything u are,421,1,(x1),"1,046,918","-6,371","7,721,486","-143,156","348,971,023"
2026-04-30,6,+1,Nadhif Basalamah - bergema sampai selamanya,406,2,(x12),"869,739","-74,366","6,294,935","+19,056","373,478,468"
2026-04-30,7,-1,Raim Laode - Bersenja Gurau,160,3,(x12),"861,888","-108,375","8,067,521","-418,480","114,495,431"
2026-04-30,8,+1,Idgitaf - Sedia Aku Sebelum Hujan,194,1,(x66),"805,932","-49,973","6,001,898","-89,604","253,227,727"
2026-04-30,9,-1,Pamungkas - Monolog,2209,1,(x61),"804,514","-61,486","5,894,566","-60,517","596,325,793"
2026-04-30,10,+3,eńau - Sesi Potret (w/ Ari Lesmana),69,10,,"779,402","+31,296","5,263,376","+86,237","27,868,279"
2026-04-30,11,-1,Justin Bieber - Beauty And A Beat (w/ Nicki Minaj),39,10,,"771,084","-27,393","5,776,192","-52,032","14,400,943"
2026-04-30,12,=,Bruno Mars - Risk It All,59,8,,"756,351","+4,642","5,543,174","-96,458","47,229,093"
2026-04-30,13,-2,Raim Laode - Iqro',55,7,,"729,386","-61,353","6,003,380","-96,356","26,072,371"
2026-04-30,14,+1,.Feast - Tarot,480,1,(x11),"661,232","-1,776","4,721,575","-23,813","317,765,849"
2026-04-30,15,+4,.Feast - Nina,611,1,(x25),"639,498","+27,122","4,622,192","-15,177","485,735,421"
2026-04-30,16,=,Hindia - Cincin,1023,5,,"636,436","-11,518","4,714,076","-41,852","447,372,262"
2026-04-30,17,=,Tulus - Monokrom,3423,11,,"620,139","-5,372","4,425,615","-7,125","609,751,961"
2026-04-30,18,+3,Perunggu - Ini Abadi,93,18,,"612,430","+8,337","4,217,194","+6,823","28,999,397"
2026-04-30,19,+4,Anggis Devaki - Dirimu Yang Dulu,176,7,,"595,927","+5,486","4,174,895","+46,021","89,357,664"
2026-04-30,20,+4,Perunggu - 33x,253,8,,"591,932","+9,509","4,199,304","-18,783","115,805,259"
2026-04-30,21,-3,Hindia - Rumah Ke Rumah,2342,6,,"586,290","-27,056","4,474,256","-7,928","666,623,527"
2026-04-30,22,-2,For Revenge - Serana,1445,1,(x20),"562,661","-46,539","4,374,701","-59,386","732,120,424"
