2026-01-05,1,=,Taylor Swift - The Fate of Ophelia,93,1,(x26),"92,376","-1,177","653,610","+2,460","7,382,840"
2026-01-05,2,=,Idgitaf - Sedia Aku Sebelum Hujan,34,2,(x6),"90,363","+1,829","582,814","+15,594","1,657,169"
2026-01-05,3,+1,Nadhif Basalamah - bergema sampai selamanya,308,3,(x29),"79,451","+8,156","526,899","+3,689","18,631,813"
2026-01-05,4,-1,"Silet Open Up - TABOLA BALE (w/ Jacson Seran, Juan Reza, Diva Aurel)",170,1,(x12),"73,260","-2,523","537,188","-12,390","13,788,424"
2026-01-05,5,+3,Djo - End of Beginning,607,2,(x15),"70,937","+8,628","373,488","+32,267","24,759,852"
2026-01-05,6,-1,sombr - back to friends,285,2,(x1),"70,301","+4,549","481,135","+1,479","18,903,591"
2026-01-05,7,+2,Madison Beer - bittersweet,77,3,(x1),"65,815","+4,408","462,100","+6,199","3,725,439"
2026-01-05,8,+2,Nadhif Basalamah - kota ini tak sama tanpamu,24,7,,"65,211","+4,906","403,691","+15,182","944,228"
2026-01-05,9,-3,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",197,1,(x65),"65,065",+504,"448,974","-6,516","19,850,279"
2026-01-05,10,-3,KATSEYE - Gabriela,198,5,,"62,451",-430,"438,599",-284,"12,625,494"
2026-01-05,11,+1,Alpha - P Ramlee Saloma,155,1,(x30),"59,751","+3,209","456,425","-15,284","10,563,401"
2026-01-05,12,+1,"Akbar Chalay - Ngga Dulu (w/ Zynakal, ciloqciliq)",61,8,,"59,687","+3,422","408,687","-1,304","3,200,003"
2026-01-05,13,+2,"Tenxi - mejikuhibiniu (w/ Suisei, Jemsii)",186,2,(x15),"56,708","+2,661","402,575","-5,940","14,805,993"
2026-01-05,14,-3,Tyla - CHANEL,55,7,,"55,752","-3,318","396,188","-5,632","2,720,062"
2026-01-05,15,-1,SIENNA SPIRO - Die On This Hill,26,14,,"55,087",-593,"380,158","+6,488","973,728"
2026-01-05,16,+7,Fourtwnty - Mangu (w/ Charita Utami),261,1,(x23),"52,540","+5,204","350,432",+284,"18,340,014"
2026-01-05,17,+1,ILLIT - NOT CUTE ANYMORE,40,12,,"52,498","+2,304","368,969","-1,628","1,961,279"
2026-01-05,18,+3,Olivia Dean - So Easy (To Fall In Love),79,10,,"52,208","+3,145","351,880","+2,536","3,415,383"
2026-01-05,19,-2,Tenxi - Bintang 5 (w/ Jemsii),122,7,,"51,018",+474,"372,111","-6,753","5,942,893"
2026-01-05,20,-4,Jin - Don’t Say You Love Me,233,1,(x78),"49,652","-2,900","390,929","-6,164","24,071,690"
2026-01-05,21,+1,"Naykilla - Kasih Aba Aba (w/ Tenxi, Jemsii)",235,5,,"48,756",+22,"341,348","-2,645","13,310,982"
2026-01-05,22,-2,Billie Eilish - WILDFLOWER,597,4,,"48,510","-1,064","355,973","-3,405","34,386,467"
2026-01-05,23,+9,JENNIE - like JENNIE,304,1,(x54),"47,217","+7,167","341,069","-9,332","18,133,929"
2026-01-05,24,-5,Billie Eilish - BIRDS OF A FEATHER,597,1,(x60),"46,710","-3,211","331,642",+185,"49,101,718"
