2025-10-22,1,=,Cup of Joe - Multo,284,1,(x197),"832,553","-73,310","6,185,992","-84,340","289,728,968"
2025-10-22,2,=,December Avenue - Saksi Ang Langit,132,2,(x99),"688,865","-60,525","5,115,860","-51,450","104,176,566"
2025-10-22,3,+1,Taylor Swift - Opalite,18,3,(x1),"618,495","+53,995","4,079,831","+63,052","9,988,794"
2025-10-22,4,-1,Soapdish - Tensionado,114,2,(x23),"572,079","-111,018","4,569,946","-136,196","59,268,883"
2025-10-22,5,+1,sombr - back to friends,211,2,(x1),"517,966","+22,347","3,550,168",-807,"104,892,284"
2025-10-22,6,+1,Taylor Swift - The Fate of Ophelia,18,1,(x1),"494,203","+46,026","3,439,637","-56,549","10,125,487"
2025-10-22,7,-2,Le John - Naiilang,174,3,(x2),"479,806","-36,816","3,375,644",-906,"84,179,876"
2025-10-22,8,=,Cup of Joe - Pahina,129,8,,"439,363","-1,126","3,023,339","+30,382","25,297,680"
2025-10-22,9,+1,Loonie - Palaisipan (w/ Arthur Nery),23,9,,"424,703","+22,738","2,589,295","+125,398","5,269,400"
2025-10-22,10,+2,Kehlani - Folded,131,6,,"411,531","+21,788","2,826,681","+2,959","49,936,760"
2025-10-22,11,-2,Arthur Nery - Isa lang,1402,2,(x9),"394,973","-7,942","2,763,369","+4,907","360,617,495"
2025-10-22,12,+7,La Mave - Dominga (w/ Nateman),9,12,,"367,476","+39,757","1,974,135","+207,582","2,271,429"
2025-10-22,13,-2,December Avenue - Bulong,1550,7,,"366,393","-27,384","2,609,509","+8,693","193,260,708"
2025-10-22,14,+1,KATSEYE - Gabriela,123,6,,"364,985","+13,731","2,529,078","-8,182","48,934,367"
2025-10-22,15,-1,Up Dharma Down - Tadhana,3863,6,,"356,463","+4,686","2,331,214","+37,003","413,127,629"
2025-10-22,16,+1,The Goo Goo Dolls - Iris,2442,9,,"355,936","+7,780","2,370,424","+20,581","175,159,778"
2025-10-22,17,-4,Rico Blanco - Your Universe,177,5,,"348,198","-12,153","2,409,779","-19,813","65,313,022"
2025-10-22,18,+3,Olivia Dean - Man I Need,48,18,,"348,086","+41,415","2,149,362","+39,839","10,230,325"
2025-10-22,19,-1,Earl Agustin - Tibok,233,1,(x26),"342,593","+10,657","2,315,863","+11,503","161,120,168"
2025-10-22,20,-4,Cup of Joe - Tingin (w/ Janine),759,3,(x10),"341,844","-6,529","2,374,521","+1,869","292,374,393"
2025-10-22,21,-1,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",121,3,(x24),"317,412","-7,451","2,249,510","-18,932","64,166,604"
2025-10-22,22,+1,La Mave - Vibrate,39,22,,"304,940","+3,956","1,941,910","+91,360","8,035,546"
