2026-04-20,1,=,BTS - SWIM,30,1,(x30),"424,917","-43,970","2,921,518","-19,115","21,049,153"
2026-04-20,2,+1,PURPEECH - กลัวว่าฉันจะไม่เสียใจ (Fear),370,1,(x67),"192,056","+14,620","1,250,407","-12,383","56,406,432"
2026-04-20,3,+2,WANYAi - ดาวตก (Wish) (w/ Z9),199,1,(x5),"167,712","+10,939","1,059,923","-10,783","41,334,941"
2026-04-20,4,=,Anyma - Bad Angel (w/ LISA),11,2,(x5),"161,878","-6,789","1,234,845","-51,061","1,982,539"
2026-04-20,5,-3,Jung Kook - Seven (w/ Latto),1003,1,(x110),"155,587","-47,675","920,476","+32,487","239,325,014"
2026-04-20,6,+1,Yes'sir Days - ฝากให้เขารัก,249,1,(x1),"121,807","-4,558","807,694","+4,047","37,602,283"
2026-04-20,7,+3,YOUNGOHM - Benz ดำ,162,3,(x31),"119,570","+7,597","749,825","-13,557","28,667,001"
2026-04-20,8,+1,Saran - กลัวความเสียใจ (w/ Pearpilincys),128,6,,"118,727","+5,545","709,069","+1,223","14,131,488"
2026-04-20,9,-1,Maiyarap - Rain Zone (w/ Z9),58,5,,"117,977",+765,"755,477","-4,652","5,669,589"
2026-04-20,10,+1,PUN - Living Death,360,4,,"113,649","+1,747","768,848","-18,216","23,036,969"
2026-04-20,11,+3,guncharlie - จากกันโดยสมบูรณ์,433,6,,"105,082","+7,685","640,480","+12,974","36,007,393"
2026-04-20,12,+4,Sexski - รู้ตัวอีกที (w/ 2T FLOW),110,7,,"102,510","+7,710","646,446","+8,088","11,524,647"
2026-04-20,13,-7,YOUNGOHM - Sunset In Pattaya,168,2,(x2),"101,371","-26,269","771,484","-22,911","25,939,949"
2026-04-20,14,-2,LISA - Rockstar,652,1,(x32),"100,644","-4,374","755,830","-24,846","107,782,405"
2026-04-20,15,-2,Z9 - บทสรุปสุดท้าย,394,2,(x5),"91,671","-7,290","622,444","-12,209","46,821,367"
2026-04-20,16,+1,YOUNGOHM - ใจฉันตามเธอไป,173,1,(x62),"87,291","-5,742","599,606","-8,883","37,541,019"
2026-04-20,17,-2,PUN - ที่เดิม,575,11,,"84,453","-11,981","606,516","-6,963","52,914,250"
2026-04-20,18,=,YOUNGOHM - นครดารา,176,5,,"82,565","-1,426","551,548","-9,085","24,834,598"
2026-04-20,19,+1,BLVCKHEART - อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME),312,1,(x9),"80,206",-359,"499,139","-2,229","48,445,178"
2026-04-20,20,+4,YOUNGOHM - เจิดจรัส,338,3,(x2),"78,070","+5,758","491,817","-1,050","49,725,259"
2026-04-20,21,=,SPF - 9 นาฬิกา,824,5,,"77,319","-1,905","520,556","-27,131","54,629,665"
2026-04-20,22,+14,ป๊อบ ปองกูล - สลักจิต (w/ Da Endorphine),419,21,,"77,124","+13,265","459,411","+10,362","22,626,110"
2026-04-20,23,+2,BOWKYLION - ที่คั่นหนังสือ (Sometimes) (w/ NONT TANONT),359,2,(x4),"76,928","+5,064","553,132","-2,202","52,709,586"
2026-04-20,24,+6,Bedroom Audio - ไม่บอกเธอ,794,15,,"76,337","+9,438","498,221","-5,822","41,929,908"
2026-04-20,25,+6,The 38 Years Ago - อ๊ะป่าว?,86,9,,"75,542","+8,823","485,670","+2,403","5,919,975"
2026-04-20,26,-7,SURIYA MQT - BU (w/ P6ICK),225,2,(x1),"73,750","-7,109","485,323","-3,585","26,103,909"
