2025-11-24,1,=,Jung Kook - Seven (w/ Latto),863,1,(x589),"256,217","-12,306","1,833,759","-17,603","282,438,391"
2025-11-24,2,=,"MIN - chẳng phải tình đầu sao đau đến thế (w/ Dangrangto, antransax)",31,2,(x19),"130,415",-490,"925,432","-15,152","4,168,992"
2025-11-24,3,=,"ANH TRAI ""SAY HI"" - SỚM MUỘN THÌ (w/ Hustlang Robber, Nhâm Phương Nam, Mason Nguyen, Jaysonlei, Khoi Vu, LAMOON)",12,2,(x4),"125,808","+4,283","947,407","+4,073","1,466,473"
2025-11-24,4,+2,Hngle - Không Buông (w/ Ari),82,2,(x18),"121,236","+12,836","811,443","+1,683","9,126,253"
2025-11-24,5,-1,Juky San - Người Đầu Tiên (w/ buitruonglinh),23,3,(x3),"114,323","-1,886","804,858","-12,955","2,193,127"
2025-11-24,6,-1,Jung Kook - 3D (w/ Jack Harlow),781,2,(x135),"113,460","-1,189","735,096","+16,458","79,573,611"
2025-11-24,7,+1,"EM XINH ""SAY HI"" - NGƯỜI ĐẦU TIÊN (w/ Juky San)",96,2,(x1),"106,736","+8,331","677,880","+20,973","8,712,639"
2025-11-24,8,-1,Dương Domic - Không Thời Gian,62,5,,"105,509",-455,"754,310","+20,055","5,196,938"
2025-11-24,9,+6,Vũ. - Bình Yên (w/ Binz),451,3,(x5),"99,739","+22,803","569,968","+18,314","40,596,160"
2025-11-24,10,+2,Sơn Tùng M-TP - Âm Thầm Bên Em,1859,4,,"98,221","+16,165","629,238","+7,107","45,863,244"
2025-11-24,11,-1,"Shartnuss - Nắng có mang em về (w/ Tr.D, Phankeo)",647,4,,"92,541","+3,266","583,639","-7,667","28,244,764"
2025-11-24,12,-1,Puppy - Wrong Times (w/ Dangrangto),736,3,(x16),"89,896","+2,775","597,426","+17,159","50,749,310"
2025-11-24,13,=,buitruonglinh - Từng Ngày Yêu Em,322,8,,"88,502","+8,706","556,907","+18,502","21,599,630"
2025-11-24,14,-5,HIEUTHUHAI - Exit Sign (w/ marzuz),627,3,(x1),"82,970","-11,098","613,483","+3,168","55,714,088"
2025-11-24,15,-1,Vũ Cát Tường - Mo,1153,4,,"82,111","+4,874","541,592",+362,"39,241,390"
2025-11-24,16,+2,MAYDAYs - Phép Màu (w/ Minh Tốc & Lam),272,2,(x12),"79,694","+7,397","520,001",+855,"24,047,643"
2025-11-24,17,+10,RIO - vạn vật như muốn ta bên nhau,226,4,,"73,261","+10,554","471,673","+7,008","15,919,879"
2025-11-24,18,-1,Quang Đăng Trần - Anh Đã Không Biết Cách Yêu Em,112,8,,"73,104",+661,"487,291","-7,220","7,125,798"
2025-11-24,19,-3,Low G - In Love (w/ JustaTee),32,2,(x3),"72,622",-427,"531,500","-9,921","3,289,089"
2025-11-24,20,+1,"14 Casper - một đời (w/ Bon Nghiêm, buitruonglinh)",601,10,,"71,434","+2,910","511,176","-7,043","32,128,129"
