2026-01-06,1,=,Jin - Don’t Say You Love Me,234,1,(x225),"59,946",+436,"576,804","-59,891","39,298,804"
2026-01-06,2,=,Jimin - Who,535,1,(x136),"48,085","+1,184","320,230","+4,625","47,392,833"
2026-01-06,3,+1,Taylor Swift - The Fate of Ophelia,94,1,(x1),"42,294","-1,454","323,182","+1,474","5,668,737"
2026-01-06,4,-1,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",198,1,(x3),"41,096","-3,369","306,954",-502,"15,636,752"
2026-01-06,5,=,Djo - End of Beginning,623,3,(x11),"34,553","+2,131","191,597","+18,069","12,203,454"
2026-01-06,6,+2,sombr - back to friends,303,4,,"27,731",-113,"197,306","+2,384","10,707,982"
2026-01-06,7,=,Olivia Dean - So Easy (To Fall In Love),96,5,,"26,751","-1,160","201,259","+2,616","2,462,034"
2026-01-06,8,+6,ILLIT - NOT CUTE ANYMORE,42,6,,"25,583",+861,"179,973","+1,664","1,085,481"
2026-01-06,9,+1,KATSEYE - Gabriela,199,4,,"25,032",-517,"178,021","+3,697","6,647,693"
2026-01-06,10,+1,HWASA - Good Goodbye,44,6,,"24,583",-892,"177,320","+4,251","1,106,818"
2026-01-06,11,-5,Jung Kook - Seven (w/ Latto),906,1,(x177),"24,446","-5,911","189,128","+7,324","36,826,261"
2026-01-06,12,=,Taylor Swift - Opalite,94,3,(x5),"24,061","-1,075","184,295","+1,505","4,036,625"
2026-01-06,13,=,LBI利比 - 跳楼机,336,1,(x79),"23,796","-1,273","185,170",+757,"18,957,615"
2026-01-06,14,-5,Tyla - CHANEL,63,5,,"23,676","-2,673","192,286","+1,767","1,562,675"
2026-01-06,15,=,Madison Beer - bittersweet,81,8,,"22,004","-1,440","169,213",-663,"1,813,499"
2026-01-06,16,+3,KATSEYE - Internet Girl,3,14,,"21,978","+1,021","70,236","+21,978","70,236"
2026-01-06,17,-1,Olivia Dean - Man I Need,132,9,,"21,535","-1,260","159,305","+2,918","2,721,361"
2026-01-06,18,=,JENNIE - like JENNIE,305,2,(x36),"20,755",-851,"171,229","-3,438","11,698,174"
2026-01-06,19,-2,ROSÉ - APT. (w/ Bruno Mars),444,1,(x61),"19,717","-2,731","158,503","+1,221","26,333,737"
2026-01-06,20,+5,BLACKPINK - JUMP,178,2,(x4),"19,311",+287,"141,624","+1,259","6,489,378"
2026-01-06,21,=,Billie Eilish - BIRDS OF A FEATHER,598,1,(x21),"19,273",-899,"147,550","+1,819","26,633,831"
2026-01-06,22,+2,张远 - 看着我的眼睛说,218,6,,"19,202",-513,"148,842",+81,"6,228,558"
2026-01-06,23,-3,Disney - Zoo (w/ Shakira),36,20,,"19,172","-1,509","129,069","+1,146","570,523"
2026-01-06,24,+3,Daniel Caesar - Who Knows,73,17,,"19,030",+474,"134,946",+178,"1,335,621"
2026-01-06,25,-3,RAYE - WHERE IS MY HUSBAND!,108,16,,"18,682","-1,432","141,059","+2,220","1,978,275"
2026-01-06,26,+2,She & Him - I Thought I Saw Your Face Today,36,22,,"18,579",+681,"125,577","+2,630","459,605"
2026-01-06,27,-4,Lady Gaga - Die With A Smile (w/ Bruno Mars),507,1,(x18),"18,410","-1,613","144,221",+114,"27,737,866"
2026-01-06,28,-2,"Saja Boys - Soda Pop (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)",198,3,(x1),"17,408","-1,526","122,475",-713,"8,337,645"
2026-01-06,29,+3,Silence Wang - 像晴天像雨天（电视剧《难哄》心动曲）,314,3,(x3),"16,214",+658,"116,511","+1,952","8,413,560"
2026-01-06,30,+5,LE SSERAFIM - SPAGHETTI (w/ j-hope),73,7,,"15,980","+1,041","106,447","+2,278","1,511,631"
2026-01-06,31,=,Gracie Abrams - That’s So True,444,4,,"15,894",+131,"116,646","+1,728","13,740,377"
2026-01-06,32,-3,Zara Larsson - Lush Life,590,9,,"15,833","-1,460","103,105","+5,400","5,358,591"
2026-01-06,33,=,ROSÉ - toxic till the end,396,3,(x3),"15,656",+558,"110,500","+1,693","9,519,847"
2026-01-06,34,-4,Alex Warren - Ordinary,297,13,,"15,149","-1,109","114,035","+1,148","6,054,509"
2026-01-06,35,+1,Ravyn Lenae - Love Me Not,288,15,,"14,588",-170,"103,606","+3,026","4,988,701"
2026-01-06,36,+2,Kehlani - Folded,206,24,,"14,515",+134,"102,544","+2,303","3,213,797"
2026-01-06,37,-3,马师傅 - 善后,131,31,,"14,139",-813,"105,474","+1,863","1,747,115"
2026-01-06,38,+5,Gigi Perez - Sailor Song,512,8,,"14,087",+805,"97,701","+2,770","10,360,137"
2026-01-06,39,+1,Justin Bieber - DAISIES,178,11,,"13,755",-270,"99,077","+1,735","4,507,908"
2026-01-06,40,-1,Ariana Grande - we can't be friends (wait for your love),668,1,(x16),"13,724",-408,"95,921","+2,353","18,088,786"
2026-01-06,41,+5,JISOO - EYES CLOSED (w/ ZAYN),87,5,,"13,693","+1,188","99,157",+584,"2,125,764"
2026-01-06,42,-5,The Police - Every Breath You Take,143,37,,"12,964","-1,715","89,253","+2,554","1,256,474"
2026-01-06,43,+2,CORTIS - GO!,119,17,,"12,691",-251,"94,652",+608,"1,986,420"
2026-01-06,44,+15,The Script - The Man Who Can't Be Moved,499,42,,"12,556","+1,117","82,179","+2,816","4,412,392"
2026-01-06,45,+7,ROSÉ - number one girl,407,4,,"12,551",+416,"93,502",+682,"8,663,033"
2026-01-06,46,+11,SIENNA SPIRO - Die On This Hill,23,46,,"12,158",+675,"84,077","+2,234","226,890"
2026-01-06,47,-6,张远 - 嘉賓,483,33,,"12,078","-1,890","99,449",+441,"5,055,974"
2026-01-06,48,-6,"HUNTR/X - What It Sounds Like (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",198,6,,"12,040","-1,449","87,059",-981,"6,323,571"
2026-01-06,49,+12,The Marías - No One Noticed,440,18,,"11,930",+757,"77,058","+1,808","6,624,659"
2026-01-06,50,+6,The Goo Goo Dolls - Iris,521,32,,"11,921",+390,"82,790","+1,397","5,820,215"
