2025-10-27,1,=,Jung Kook - Seven (w/ Latto),835,1,(x561),"306,611","-19,896","2,179,759","-1,985","274,803,795"
2025-10-27,2,=,Hngle - Không Buông (w/ Ari),54,2,(x17),"129,596","+3,234","908,399","+6,916","5,711,985"
2025-10-27,3,=,Jung Kook - 3D (w/ Jack Harlow),753,2,(x134),"117,948",+858,"791,480","-3,243","76,533,464"
2025-10-27,4,+2,Jin - Don’t Say You Love Me,163,1,(x1),"100,265","-6,051","819,526","-13,020","15,986,726"
2025-10-27,5,+16,"Shartnuss - Nắng có mang em về (w/ Tr.D, Phankeo)",619,4,,"95,636","+23,617","582,578","+9,398","25,866,634"
2025-10-27,6,+9,Sơn Tùng M-TP - Âm Thầm Bên Em,1831,4,,"94,683","+17,222","539,651","+8,716","43,446,763"
2025-10-27,7,-3,"MIN - chẳng phải tình đầu sao đau đến thế (w/ Dangrangto, antransax)",3,4,,"92,846","-19,664","290,444","+92,846","290,444"
2025-10-27,8,-1,HIEUTHUHAI - Exit Sign (w/ marzuz),599,3,(x1),"90,796","-4,952","625,845","+6,796","53,362,932"
2025-10-27,9,+1,Vũ Cát Tường - Mo,1125,4,,"87,592","+2,048","602,037","-7,956","36,996,885"
2025-10-27,10,+3,Puppy - Wrong Times (w/ Dangrangto),708,3,(x16),"87,095","+7,139","542,966","-7,213","48,457,876"
2025-10-27,11,+6,MAYDAYs - Phép Màu (w/ Minh Tốc & Lam),244,2,(x12),"85,018","+8,009","547,801","-4,679","21,916,323"
2025-10-27,12,+21,Emcee L (Da LAB) - Chuyện Đôi Ta (w/ Muộii (Starry Night)),1424,2,(x7),"84,830","+24,138","501,400","+8,082","67,536,231"
2025-10-27,13,-8,Low G - In Love (w/ JustaTee),4,5,,"83,632","-23,425","319,432","+83,632","319,432"
2025-10-27,14,-3,Quang Đăng Trần - Anh Đã Không Biết Cách Yêu Em,84,8,,"80,525","-2,890","572,365","-7,808","5,048,165"
2025-10-27,15,-6,"ANH TRAI ""SAY HI"" - NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN (w/ Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B)",27,2,(x5),"80,066","-7,813","626,227","-24,552","3,264,986"
2025-10-27,16,+2,"EM XINH ""SAY HI"" - NGƯỜI ĐẦU TIÊN (w/ Juky San)",68,2,(x1),"78,998","+2,058","546,214","+2,900","6,078,738"
2025-10-27,17,-1,"14 Casper - một đời (w/ Bon Nghiêm, buitruonglinh)",573,10,,"78,881","+1,698","486,866","+9,863","30,156,373"
2025-10-27,18,-4,RIO - vạn vật như muốn ta bên nhau,198,4,,"77,599",-32,"509,536","+8,005","13,988,098"
2025-10-27,19,-7,Vũ. - Bình Yên (w/ Binz),423,3,(x5),"75,935","-5,837","482,914",-389,"38,454,465"
2025-10-27,20,=,Fishy - vết thương,161,10,,"75,934","+2,717","517,516","+2,955","8,311,952"
2025-10-27,21,+3,Ronboogz - Nói Dối,720,3,(x3),"72,967","+3,448","484,970","+7,671","27,497,243"
2025-10-27,22,+3,Sơn Tùng M-TP - Buông Đôi Tay Nhau Ra,834,3,(x1),"70,787","+2,162","475,355",-253,"23,855,539"
2025-10-27,23,+4,HIEUTHUHAI - Không Thể Say,921,7,,"70,534","+2,046","470,731","+5,301","56,230,440"
2025-10-27,24,-5,SOOBIN - DANCING IN THE DARK,227,3,(x8),"69,999","-3,406","477,251","+4,891","20,496,350"
2025-10-27,25,-17,LE SSERAFIM - SPAGHETTI (w/ j-hope),2,8,,"67,359","-26,335","161,053","+67,359","161,053"
2025-10-27,26,+4,Việt Anh - Ngày Này Năm Ấy,78,11,,"67,230","+2,146","440,294","+9,374","4,519,708"
2025-10-27,27,-4,Dương Domic - Không Thời Gian,34,6,,"65,388","-5,959","542,423","-12,272","2,593,019"
2025-10-27,28,+3,Dương Domic - Mất Kết Nối,338,1,(x2),"64,949","+2,623","404,101","+12,397","41,178,945"
2025-10-27,29,-7,"EM XINH ""SAY HI"" - KHÔNG ĐAU NỮA RỒI (w/ 52Hz, Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều)",125,1,(x1),"64,614","-7,388","492,282","-14,462","10,618,438"
2025-10-27,30,-2,PAR SG - Lý Do Nào Để Quay Lại Với Nhau (w/ New$oulZ),382,8,,"64,589","-2,531","454,017","+4,492","10,682,709"
2025-10-27,31,-2,"T.R.I - một bài hát không vui mấy - Extended Version (w/ Dangrangto, Donal)",294,17,,"62,978","-2,110","390,121","+13,484","15,428,021"
2025-10-27,32,+17,Đặng Vĩnh Thịnh - Ngàn Năm Ánh Sáng (w/ BMZ),80,5,,"62,949","+14,091","357,679","+4,149","5,193,448"
2025-10-27,33,+2,Jung Kook - Standing Next to You,722,1,(x78),"60,614",+575,"416,597",+145,"96,197,838"
2025-10-27,34,-8,buitruonglinh - Từng Ngày Yêu Em,294,8,,"60,453","-8,077","504,403","-26,162","19,493,544"
2025-10-27,35,-1,Madihu - Có Em (w/ Low G),1269,2,(x1),"60,348",+264,"391,821","+4,633","41,607,509"
2025-10-27,36,+1,Sơn Tùng M-TP - Nơi Này Có Anh,2112,7,,"58,643","+2,082","389,570","-6,167","31,524,096"
2025-10-27,37,+5,RHYDER - TIẾC CHO EM,9,7,,"57,597","+5,898","405,430","-10,022","563,142"
2025-10-27,38,+19,GREY D - vaicaunoicokhiennguoithaydoi (w/ tlinh),1224,1,(x6),"57,475","+11,685","328,687","-1,830","57,516,738"
2025-10-27,39,=,Shiki - Có Đôi Điều,299,9,,"54,722",+531,"372,307","+4,844","20,199,732"
2025-10-27,40,-4,Low G - Love Game (w/ tlinh),44,3,(x2),"54,151","-5,261","368,761","+7,279","2,940,133"
2025-10-27,41,-1,SOOBIN - Nếu Ngày Ấy,303,34,,"53,868",+751,"349,862","+11,559","9,243,064"
2025-10-27,42,+5,PC - 10 Ngàn Năm,1229,25,,"53,865","+4,662","351,770",-379,"32,194,498"
2025-10-27,43,+3,Dương Domic - Tràn Bộ Nhớ,337,5,,"53,676","+3,115","369,333","-5,063","22,150,290"
2025-10-27,44,+1,buitruonglinh - Giờ Thì,314,10,,"53,522","+2,797","369,523","+4,686","17,298,598"
2025-10-27,45,-7,Richie D. ICY - Panorama (w/ Obito),15,13,,"53,474",-863,"462,660","-17,243","1,052,471"
2025-10-27,46,+6,"Emcee L (Da LAB) - Sinh Ra Đã Là Thứ Đối Lập Nhau (w/ Da LAB, Badbies)",1500,16,,"52,869","+4,501","372,763","-3,937","51,704,686"
2025-10-27,47,-3,tlinh - PHÓNG ZÌN ZÌN (w/ Low G),402,4,,"52,426","+1,629","354,426",+419,"33,353,755"
2025-10-27,48,-16,SOOBIN - giá như,563,9,,"52,185","-8,930","393,242","-1,519","26,695,458"
2025-10-27,49,+17,JustaTee - 2AM (w/ BigDaddy),1261,14,,"51,314","+7,749","317,538","+6,122","34,847,473"
2025-10-27,50,-7,Shiki - 1000 Ánh Mắt (w/ Obito),485,8,,"50,893",+82,"322,997","+6,269","23,537,805"
