2026-06-28,1,+1,Hngle - Tìm Em (w/ Bảo Anh),8,1,(x1),"277,258","+41,444","1,221,830","+238,638","1,260,450"
2026-06-28,2,-1,Jung Kook - Seven (w/ Latto),1079,1,(x776),"266,226","+11,915","1,886,213","-5,524","346,668,794"
2026-06-28,3,=,BTS - SWIM,99,1,(x24),"160,586","-4,433","1,258,452","-56,300","32,328,011"
2026-06-28,4,=,Hngle - Không Buông (w/ Ari),298,2,(x40),"138,813","+8,595","864,120","+18,142","37,564,347"
2026-06-28,5,+1,Dangrangto - xương rồng (intro) (w/ DONAL),9,5,,"121,013","+7,908","624,222","+72,855","708,484"
2026-06-28,6,-1,Binz - Em (w/ SOOBIN),34,2,(x1),"119,223","-4,003","874,680","-20,092","5,854,626"
2026-06-28,7,=,RPT MCK - Nếu Như Ta Chẳng Còn (w/ A$AP Ướt Mi),9,4,,"103,275","-2,863","743,985","-20,539","991,896"
2026-06-28,8,+1,GREY D - dự báo thời tiết hôm nay mưa,1304,5,,"99,559","+1,151","667,399","+2,272","47,165,961"
2026-06-28,9,-1,HIEUTHUHAI - Exit Sign (w/ marzuz),843,3,(x1),"98,154","-4,101","646,778","+5,994","77,255,894"
2026-06-28,10,=,Fishy - vết thương,405,10,,"95,046",-110,"610,517","+19,571","22,807,552"
2026-06-28,11,=,RPT MCK - Nguyễn Văn Mười,9,7,,"89,397","-3,422","621,707","+6,763","782,450"
2026-06-28,12,=,HIEUTHUHAI - Người Im Lặng Gặp Người Hay Nói,110,1,(x1),"88,876","-1,161","640,120",-372,"14,801,108"
2026-06-28,13,+1,RPT MCK - Mắt Môi Tay Chân (w/ Tage),9,8,,"87,295","+1,549","629,112","-3,009","813,549"
2026-06-28,14,+1,Jung Kook - Standing Next to You,966,1,(x78),"86,479","+5,788","599,673","-5,278","113,373,882"
2026-06-28,15,-2,Minh Huy - Ngày Rời Chuyến Bay (w/ Pinny),88,5,,"83,809","-3,825","617,551","-6,137","7,902,543"
2026-06-28,16,+1,marzuz - Và Thế Giới Đã Mất Đi Một Người Cô Đơn (w/ Changg),224,5,,"82,739","+3,570","585,816","-9,023","17,552,000"
2026-06-28,17,-1,Low G - In Love (w/ JustaTee),248,2,(x19),"79,321",-371,"553,922","-4,810","27,611,838"
2026-06-28,18,+1,GREY D - toidaidot,20,9,,"74,086","-1,683","586,135","-9,426","1,573,861"
2026-06-28,19,+1,RPT MCK - Liệm,9,18,,"69,727",+964,"468,764","-7,177","629,275"
2026-06-28,20,-2,JustaTee - She Neva Knows,150,8,,"67,908","-8,575","493,340","+6,123","9,278,490"
2026-06-28,21,=,B Ray - Vùng An Toàn (w/ V#),354,3,(x8),"66,927","-1,337","436,655","+6,855","19,035,373"
2026-06-28,22,=,"MIN - chẳng phải tình đầu sao đau đến thế (w/ Dangrangto, antransax)",247,2,(x23),"66,813",-111,"438,394","+5,047","22,165,416"
2026-06-28,23,+1,Sơn Tùng M-TP - Âm Thầm Bên Em,2075,4,,"66,774",+882,"484,289","-9,897","61,810,606"
2026-06-28,24,-1,CORTIS - REDRED,68,3,(x3),"66,633",+48,"463,694","+4,047","5,442,759"
2026-06-28,25,+1,VCT - Mo,1369,4,,"65,830","+1,041","468,651","-1,896","54,003,109"
2026-06-28,26,+1,RPT MCK - IDK,9,9,,"64,799",+521,"441,100","-10,902","611,364"
2026-06-28,27,-2,RPT MCK - Anh Không Muốn Nó Dễ Dàng,9,8,,"64,618",-998,"457,706","-8,199","625,417"
2026-06-28,28,+4,RPT MCK - Xa Xôi (w/ Obito),9,17,,"58,831",+45,"436,977","-16,651","597,052"
2026-06-28,29,=,RPT MCK - Baby (w/ marzuz),9,7,,"58,207","-2,762","431,223","-18,801","604,398"
2026-06-28,30,+3,Malcolm Todd - Earrings,64,29,,"57,974",-523,"394,613","+4,357","2,655,603"
2026-06-28,31,-3,SOOBIN - Nếu Ngày Ấy,547,14,,"57,956","-3,836","413,042","-3,035","24,311,922"
2026-06-28,32,-2,VCT - Vet Mua,778,13,,"57,646","-2,076","403,133","-1,019","26,493,899"
2026-06-28,33,-2,Ariana Grande - hate that i made you love me,29,12,,"56,830","-2,574","422,387","-10,932","1,983,600"
2026-06-28,34,+1,Sơn Tùng M-TP - Nơi Này Có Anh,2356,7,,"56,493",+503,"394,679","-3,900","44,308,647"
2026-06-28,35,+2,HIEUTHUHAI - Không Thể Say,1165,7,,"55,283",+285,"412,215","-11,189","72,709,309"
2026-06-28,36,=,RPT MCK - Wtf Bby I'm Lit,9,13,,"55,245",-408,"410,753","-14,783","571,360"
2026-06-28,37,+1,Obito - Dạo Này,185,5,,"54,489",+960,"317,665","+14,596","10,571,040"
2026-06-28,38,+10,Emcee L (Da LAB) - Chuyện Đôi Ta (w/ Muộii (Starry Night)),1668,2,(x7),"54,442","+6,366","341,451",-496,"82,258,760"
2026-06-28,39,-5,Sơn Tùng M-TP - Come My Way (w/ Tyga),30,1,(x3),"53,843","-3,209","440,424","-24,545","4,271,896"
2026-06-28,40,+1,VSTRA - Ai Ngoài Anh (w/ Tyronee),179,2,(x24),"51,253",+265,"363,684","-3,531","16,995,001"
2026-06-28,41,+5,Madihu - Có Em (w/ Low G),1513,2,(x1),"49,556","+1,350","328,104","-2,507","54,948,847"
2026-06-28,42,+24,Karik - Bạn Đời (w/ GDucky),996,5,,"49,396","+7,277","344,282","+2,841","44,660,795"
2026-06-28,43,+19,Bảo Anh - Từng Là Của Nhau (w/ Táo),291,6,,"49,370","+5,520","341,891","-2,684","10,839,749"
2026-06-28,44,-2,NHONHO - Dạo Bước HongKong 1999,94,4,,"49,157","-1,590","346,283","-4,093","6,673,308"
2026-06-28,45,-1,Puppy - Wrong Times (w/ Dangrangto),952,3,(x16),"48,974",+343,"312,435","+2,440","65,253,838"
2026-06-28,46,+8,RPT MCK - Tây Thi,9,29,,"46,952",+373,"359,628","-18,874","496,718"
2026-06-28,47,-8,JustaTee - 2AM (w/ BigDaddy),1505,12,,"46,906","-4,684","350,755","-6,408","47,093,178"
2026-06-28,48,+1,BTS - Come Over,15,4,,"46,070","-1,765","379,455","-23,081","1,088,296"
2026-06-28,49,+11,JustaTee - Thằng Điên (w/ Phương Ly),1359,18,,"45,610","+1,174","331,744","-1,800","45,669,525"
2026-06-28,50,+13,buitruonglinh - Từng Ngày Yêu Em,538,8,,"45,501","+2,421","291,720","+2,932","34,367,842"
