2026-03-23,1,=,BTS - SWIM,2,1,(x2),"124,387","-16,358","265,132","+124,387","265,132"
2026-03-23,2,=,BTS - Body to Body,2,2,(x2),"105,649","-18,940","230,238","+105,649","230,238"
2026-03-23,3,+3,Hearts2Hearts - RUDE!,30,1,(x18),"79,487","+4,188","591,498","-9,274","2,628,042"
2026-03-23,4,+17,"NOWIMYOUNG - KISS KISS KISS (Feat. SUNWOO (THE BOYZ)) (Prod. by Hukky Shibaseki) (w/ Royal 44, SUNWOO)",2,4,,"76,946","+31,176","122,716","+76,946","122,716"
2026-03-23,5,+5,HANRORO - 0+0,185,2,(x6),"73,384","+7,424","506,473",-915,"7,610,026"
2026-03-23,6,-3,BTS - Hooligan,2,3,(x1),"73,296","-18,238","164,830","+73,296","164,830"
2026-03-23,7,+4,"HAON - TICK TOCK (Feat. ZICO) (Prod. by ZICO, Crush) (w/ Nosun, Raf Sandou, Marv, Jung Junhyuk, ZICO)",16,2,(x7),"69,545","+5,070","485,234","-3,602","1,106,126"
2026-03-23,8,-3,BTS - FYA,2,5,,"65,639","-13,705","144,983","+65,639","144,983"
2026-03-23,9,-5,BTS - Aliens,2,4,,"64,782","-15,381","144,945","+64,782","144,945"
2026-03-23,10,-3,BTS - Merry Go Round,2,7,,"61,984","-12,968","136,936","+61,984","136,936"
2026-03-23,11,-2,BTS - Like Animals,2,9,,"59,859","-8,202","127,920","+59,859","127,920"
2026-03-23,12,-4,BTS - 2.0,2,8,,"59,612","-13,147","132,371","+59,612","132,371"
2026-03-23,13,+5,HANRORO - Landing in Love,250,1,(x1),"57,737",+875,"423,287","-5,250","9,507,824"
2026-03-23,14,-2,BTS - they don’t know ’bout us,2,12,,"54,049","-9,870","117,968","+54,049","117,968"
2026-03-23,15,+5,Jimin - Who,611,1,(x548),"52,777","+4,444","306,136","+13,988","95,920,691"
2026-03-23,16,-1,BTS - NORMAL,2,15,,"52,718","-6,048","111,484","+52,718","111,484"
2026-03-23,17,-1,BTS - Into the Sun,2,16,,"52,362","-6,209","110,933","+52,362","110,933"
2026-03-23,18,+1,KiiiKiii - 404 (New Era),55,1,(x5),"52,334",+88,"393,961","-5,080","3,792,138"
2026-03-23,19,-5,BTS - One More Night,2,14,,"51,342","-9,059","111,743","+51,342","111,743"
2026-03-23,20,-3,BTS - Please,2,17,,"50,545","-7,857","108,947","+50,545","108,947"
2026-03-23,21,-8,BTS - No. 29,2,13,,"49,437","-13,999","112,873","+49,437","112,873"
2026-03-23,22,+15,"OSUN - SKY PASS (Feat. BOBBY) (Prod. by GRAY) (w/ MASON HOME, BOBBY)",2,22,,"44,893","+17,272","72,514","+44,893","72,514"
2026-03-23,23,+1,Epik High - Love Love Love,130,5,,"43,746","+5,758","303,699","-3,888","3,886,367"
2026-03-23,24,+1,hamo - 아크라포빅 (Akrapovic),36,12,,"42,956","+5,570","259,446","+9,410","811,721"
2026-03-23,25,-2,"NOWIMYOUNG - Money Checks (Prod. by Hukky Shibaseki) (w/ Fleeky Bang, Royal 44, Double Down, Young Shooter)",16,6,,"42,894","+2,142","314,832","-3,104","743,590"
2026-03-23,26,-4,Jin - Don’t Say You Love Me,310,1,(x11),"41,699","-2,363","302,424",-657,"18,153,104"
2026-03-23,27,=,Jung Kook - Seven (w/ Latto),982,1,(x114),"40,204","+3,831","287,290","+4,129","62,182,278"
2026-03-23,28,-2,Hearts2Hearts - FOCUS,153,6,,"38,857","+1,540","287,740","-1,944","5,369,434"
2026-03-23,29,+1,"OXYNOVA - SSAK (Feat. Loco) (Prod. By GRAY) (w/ MASON HOME, MILLI, Foggyatthebottom, OSUN, Loco)",16,8,,"35,543","+1,999","242,993","-4,215","594,767"
2026-03-23,30,-2,HANRORO - Let Me Love My Youth,253,6,,"35,338",-652,"256,741","-2,662","5,416,409"
2026-03-23,31,-2,IVE - BANG BANG,40,3,(x3),"35,082",+987,"256,343","-3,705","1,964,896"
2026-03-23,32,-1,Hearts2Hearts - STYLE,277,8,,"34,731","+1,438","244,949",-660,"7,727,403"
2026-03-23,33,-1,데이먼스 이어 Damons year - yours,1241,6,,"33,155","+2,248","217,876","-1,410","14,937,587"
2026-03-23,34,+1,LEE CHANHYUK - Endangered Love,240,16,,"33,150","+3,866","210,850","+4,387","5,205,062"
2026-03-23,35,+15,Marv - MDLZ (With. PENOMECO) (w/ PENOMECO),2,35,,"32,337","+9,684","54,990","+32,337","54,990"
2026-03-23,36,+11,"Lil Moshpit - MAMA (Feat. UNEDUCATED KID) (Prod. by Lil Moshpit) (w/ Tray B, Jeffrey White, UNEDUCATED KID)",2,36,,"31,782","+8,285","55,279","+31,782","55,279"
2026-03-23,37,-1,Kenshi Yonezu - IRIS OUT,188,1,(x19),"31,097","+2,581","211,306",-844,"11,584,388"
2026-03-23,38,+16,"Lil Moshpit - MR. ROCKLEE (Feat. JUSTHIS) (Prod. by Lil Moshpit) (w/ ZENE THE ZILLA, JUSTHIS)",2,38,,"30,195","+8,392","51,998","+30,195","51,998"
2026-03-23,39,-1,ILLIT - NOT CUTE ANYMORE,118,2,(x1),"29,923","+3,485","204,563","-1,017","4,585,732"
2026-03-23,40,+1,"Car, the garden - My whole world",78,3,(x2),"29,896","+4,476","204,638","-3,164","3,047,539"
2026-03-23,41,-7,YENA - Catch Catch,10,18,,"29,336",-243,"186,395","+9,894","233,092"
2026-03-23,42,-9,BLACKPINK - GO,23,3,(x2),"28,258","-2,075","227,026","-7,743","1,117,248"
2026-03-23,43,-4,Crush - Ego,55,15,,"28,157","+1,927","205,762","-3,986","1,032,643"
2026-03-23,44,=,"Woo - We Are (w/ Loco, GRAY)",459,28,,"27,136","+2,719","171,795","+2,619","3,336,241"
2026-03-23,45,-3,OFFICIAL HIGE DANDISM - Pretender,636,23,,"26,449","+1,445","180,182","+1,030","7,789,713"
2026-03-23,46,-6,Redoor - Forever Has Always Been,308,17,,"26,109",+248,"183,698",-322,"5,219,620"
2026-03-23,47,-2,NMIXX - Blue Valentine,160,3,(x5),"26,026","+1,663","179,416",-922,"5,915,896"
2026-03-23,48,+27,Fleeky Bang - EMERGENCY (Feat. J-Tong) (Prod. by Hukky Shibaseki) (w/ J-Tong),2,48,,"25,705","+7,558","43,852","+25,705","43,852"
2026-03-23,49,+3,ILLIT - Magnetic,727,1,(x11),"24,061","+1,611","160,335",+282,"17,297,804"
2026-03-23,50,-7,WOODZ - Drowning,536,7,,"23,660",-786,"173,937","-2,003","11,221,546"
