2025-07-31,1,=,Jung Kook - 3D (w/ Jack Harlow),669,1,(x11),"361,193","-1,085","2,498,820","-10,336","101,156,462"
2025-07-31,2,=,Jimin - Who,376,1,(x110),"268,458","-85,423","2,248,351","-6,607","158,888,041"
2025-07-31,3,=,BLVCKHEART - อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME),49,1,(x8),"227,912","-3,570","1,618,655","-18,551","10,566,872"
2025-07-31,4,=,YOUNGOHM - นครดารา - Nakorn Dara,170,1,(x2),"199,754","-9,789","1,378,280","-11,561","31,281,621"
2025-07-31,5,=,Jin - Don’t Say You Love Me,75,1,(x17),"199,734","-1,937","1,407,879","+35,283","18,580,334"
2025-07-31,6,=,BOWKYLION - ที่คั่นหนังสือ (Sometimes) (w/ NONT TANONT),96,4,,"189,500","-5,203","1,381,934","-17,406","14,197,246"
2025-07-31,7,=,TEN - STUNNER,128,1,(x25),"169,980","-21,961","1,151,954","+9,092","27,197,310"
2025-07-31,8,=,YOUNGOHM - เจิดจรัส,75,4,,"162,419","-11,114","1,184,303","-12,962","12,364,094"
2025-07-31,9,=,BLVCKHEART - One Of My Life (w/ K6Y),180,6,,"157,747","-3,537","1,116,547","-2,301","15,990,706"
2025-07-31,10,=,Jung Kook - Seven (w/ Latto),747,1,(x110),"154,303","+3,385","1,104,602","-18,558","207,210,698"
2025-07-31,11,+3,P6ICK - 1 OF 1 (w/ SURIYA MQT),12,11,,"141,465","+5,411","809,508","+59,087","1,101,947"
2025-07-31,12,-1,YOUNGOHM - เรื่องราวความรักในตำนาน (w/ GAVIN:D),660,7,,"141,055","-3,116","968,345","-14,249","31,779,950"
2025-07-31,13,-1,2Ectasy - Faded - Special Version (w/ Z9),108,5,,"139,740","-2,828","997,540",-305,"13,372,827"
2025-07-31,14,-1,Z9 - บทสรุปสุดท้าย,131,2,(x5),"133,167","-8,889","903,566",-60,"18,421,299"
2025-07-31,15,=,Z9 - Like Damn (w/ The BESTS),19,10,,"124,281",+847,"928,105","+16,945","2,016,293"
2025-07-31,16,+17,V - Winter Ahead (w/ Park Hyo Shin),243,1,(x22),"109,356","+25,796","701,208","+13,511","51,535,972"
2025-07-31,17,+9,LISA - Rockstar,389,1,(x32),"104,403","+12,122","754,814","-22,284","83,695,719"
2025-07-31,18,+3,BOWKYLION - วิงวอน (ex-change),253,15,,"100,188","-1,266","738,452","-1,846","17,928,601"
2025-07-31,19,+12,"LISA - Born Again (w/ Doja Cat, RAYE)",173,1,(x31),"97,567","+9,419","686,585","-13,356","41,365,104"
2025-07-31,20,=,PUN - ที่เดิม,312,11,,"97,437","-5,269","684,419","-3,089","26,879,065"
2025-07-31,21,-5,D Gerrard - รักรักรักรักรักรักรัก (Talk Less),80,10,,"97,385","-11,691","702,311","-20,358","7,815,491"
2025-07-31,22,-3,PUN - Perfect (w/ 1MILL),13,19,,"97,313","-5,938","586,318","+17,678","1,044,071"
2025-07-31,23,-1,PUN - I Just Wanna Know,321,9,,"97,216","-1,464","742,010","-1,824","28,970,497"
2025-07-31,24,-1,LITTLE JOHN - ที่ผ่านมาขอบใจจริงๆ,124,11,,"94,808","-3,005","739,839","-4,555","9,949,027"
2025-07-31,25,-7,T!NE - ฉันจะรีบบอกรักเธอ,90,16,,"93,321","-10,430","684,741","-8,457","7,144,931"
2025-07-31,26,+3,BLACKPINK - JUMP,19,3,(x2),"91,531",+624,"732,042","-43,236","2,960,072"
2025-07-31,27,-3,Only Monday - ทิ้งไป,237,5,,"88,730","-8,391","642,030","-25,178","21,923,071"
2025-07-31,28,-1,YOUNGOHM - ไฟเย็น,1099,21,,"88,008","-3,426","595,734","+10,782","36,484,607"
2025-07-31,29,+9,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",35,29,,"87,022","+6,935","577,586","+2,210","2,477,011"
2025-07-31,30,=,"Saran - รออยู่อย่างนั้น (w/ Z9, SIMON)",181,10,,"84,356","-6,483","592,593","-8,401","15,290,614"
2025-07-31,31,+1,Only Monday - จดจำ,553,11,,"83,907","-2,931","604,127","-9,308","42,846,425"
2025-07-31,32,-15,Tilly Birds - ล้มแชมป์ (Only You Can) (w/ Polycat),179,7,,"83,448","-21,878","668,322","-22,130","19,942,602"
2025-07-31,33,-8,Only Monday - ทุกความทรงจำ,659,14,,"82,124","-12,416","638,335","-21,209","26,264,675"
2025-07-31,34,-6,"F.HERO - กุหลาบ (w/ Kantong Tungngern, Saran)",166,1,(x4),"81,867","-9,055","593,758","-6,840","25,200,329"
2025-07-31,35,-1,JayQ - Hurry up! (w/ 7Vibes),110,9,,"80,128","-1,887","540,758","+2,561","10,100,959"
2025-07-31,36,=,Jigsaw Story - จักรวาลไหน (w/ MONICA),31,30,,"79,994","-1,048","579,834","-12,938","2,143,566"
2025-07-31,37,=,Billie Eilish - BIRDS OF A FEATHER,434,7,,"76,867","-4,063","548,503","-1,359","47,215,178"
2025-07-31,38,-3,Lipta - อยู่ได้แล้ว (w/ Mirrr),358,7,,"76,596","-5,213","580,388","-10,795","32,533,840"
2025-07-31,39,+4,guncharlie - เผื่อวันไหนเธอจะกลับมา,504,7,,"76,488",+871,"504,241","+9,006","46,504,983"
2025-07-31,40,+8,JENNIE - like JENNIE,146,3,(x1),"75,812","+4,281","501,917","-5,142","17,483,039"
2025-07-31,41,-2,Only Monday - ท้ายปี,250,3,(x4),"75,049","-5,034","556,966","-9,634","24,622,186"
2025-07-31,42,+17,DIAMOND MQT - Victoria's Secret,296,42,,"74,641","+9,475","482,020","+4,908","6,752,609"
2025-07-31,43,-2,Big Ass - เล่นของสูง,179,27,,"74,476","-4,860","477,807","+2,204","12,355,096"
2025-07-31,44,=,Only Monday - ยอมอยู่แล้ว (w/ ปั๊บ Potato),93,24,,"73,037",-691,"517,224","-8,898","5,597,701"
2025-07-31,45,+2,Little John - สุดแต่ใจจะไขว่คว้า,189,9,,"72,136",-16,"472,344","+2,394","16,559,789"
2025-07-31,46,-6,Ink Waruntorn - สักวันฉันจะหายดี,174,5,,"71,767","-7,683","530,351","-9,384","17,030,710"
2025-07-31,47,+2,BTS - FAKE LOVE,612,1,(x8),"71,633","+1,471","361,193","+71,633","12,950,265"
2025-07-31,48,-3,fellow fellow - Proud,384,7,,"71,489","-1,798","502,769","-2,064","32,522,276"
2025-07-31,49,+5,Three Man Down - ไม่ให้ไป,270,17,,"70,281","+2,840","501,248","-6,862","18,268,911"
2025-07-31,50,+8,"Cocktail - คนจริงใจ (w/ พงศ์ พัทลุง, ปู่จ๋าน ลองไมค์, Lamyai Haitongkam)",17,50,,"69,265","+4,089","421,549","+14,527","853,843"
