2025-06-27,1,=,Jung Kook - Seven (w/ Latto),713,1,(x441),"256,504",-168,"2,027,591","-70,139","240,710,061"
2025-06-27,2,=,"EM XINH ""SAY HI"" - KHÔNG ĐAU NỮA RỒI (w/ 52Hz, Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều)",3,2,(x2),"210,780","+9,187","466,894","+210,780","466,894"
2025-06-27,3,+1,Jung Kook - 3D (w/ Jack Harlow),631,2,(x90),"118,767","+8,626","850,648","-20,732","62,416,924"
2025-06-27,4,-1,MAYDAYs - Phép Màu (w/ Minh Tốc & Lam),122,2,(x12),"116,889","-1,808","824,933",+472,"10,884,924"
2025-06-27,5,=,SOOBIN - DANCING IN THE DARK,105,3,(x8),"99,417",-834,"719,738","-16,817","11,440,906"
2025-06-27,6,+1,HIEUTHUHAI - Exit Sign (w/ marzuz),477,4,,"82,830","-1,795","595,947",+581,"43,422,945"
2025-06-27,7,+2,Sơn Tùng M-TP - Âm Thầm Bên Em,1709,7,,"79,737","+2,519","510,903","+5,819","35,019,488"
2025-06-27,8,-2,RIO - vạn vật như muốn ta bên nhau,76,4,,"75,439","-15,052","573,046",+611,"5,876,724"
2025-06-27,9,+1,Puppy - Wrong Times (w/ Dangrangto),586,3,(x16),"74,380",+70,"573,175","-15,178","38,848,755"
2025-06-27,10,+10,"EM XINH ""SAY HI"" - HỀ (w/ Phương Mỹ Chi, Phương Ly, Pháo, Chi Xê, WEAN)",2,10,,"71,279","+5,663","136,895","+71,279","136,895"
2025-06-27,11,-3,j-hope - Killin' It Girl (w/ GloRilla),13,3,(x3),"70,503","-6,810","588,218","-49,276","1,156,039"
2025-06-27,12,+10,"EM XINH ""SAY HI"" - CẦM KỲ THI HOẠ (w/ Bích Phương, Tiên Tiên, Bảo Anh, Phương Mỹ Chi, LAMOON)",16,12,,"70,353","+7,337","390,334","+23,578","800,816"
2025-06-27,13,-1,Emcee L (Da LAB) - Chuyện Đôi Ta (w/ Muộii (Starry Night)),1302,2,(x7),"69,878",-587,"498,719","-3,824","58,948,423"
2025-06-27,14,+36,"Shartnuss - Nắng có mang em về (w/ Tr.D, Phankeo)",497,14,,"68,212","+18,331","375,024","+13,472","17,831,295"
2025-06-27,15,+1,Dương Domic - Mất Kết Nối,216,1,(x2),"66,704",-645,"475,684",+769,"33,823,009"
2025-06-27,16,+14,ROSÉ - APT. (w/ Bruno Mars),251,2,(x9),"65,743","+8,529","494,061","+3,195","29,607,986"
2025-06-27,17,-6,"EM XINH ""SAY HI"" - TỪNG (w/ Lyly, Lâm Bảo Ngọc, Liu Grace, Han Sara, DANMY)",16,11,,"63,362","-7,125","389,140","+20,172","786,074"
2025-06-27,18,+1,Dương Domic - Tràn Bộ Nhớ,215,5,,"62,447","-4,094","401,176",+399,"16,650,212"
2025-06-27,19,-2,HIEUTHUHAI - Không Thể Say,799,7,,"62,079","-5,080","446,539","+1,981","48,259,585"
2025-06-27,20,-5,SOOBIN - giá như,441,9,,"61,824","-6,948","455,333",+217,"19,215,669"
2025-06-27,21,-7,Sơn Tùng M-TP - Đừng Làm Trái Tim Anh Đau,383,1,(x20),"61,091","-8,133","492,060","-4,250","43,108,037"
2025-06-27,22,-4,"ANH TRAI ""SAY HI"" - HÀO QUANG (w/ RHYDER, Dương Domic, Pháp Kiều)",346,6,,"60,579","-6,151","417,592",-411,"25,679,285"
2025-06-27,23,+8,buitruonglinh - Từng Ngày Yêu Em,172,8,,"60,234","+3,063","440,704","-6,071","11,922,784"
2025-06-27,24,+30,Jimin - Who,342,1,(x61),"60,204","+11,707","337,974",-232,"78,901,719"
2025-06-27,25,-4,"14 Casper - một đời (w/ Bon Nghiêm, buitruonglinh)",451,10,,"58,826","-4,215","411,337","+4,505","22,785,624"
2025-06-27,26,-13,Vũ Cát Tường - Mo,1003,9,,"58,520","-11,942","480,534","-7,806","27,939,736"
2025-06-27,27,-1,Kai Đinh - Lễ Đường,106,3,(x12),"57,981","-2,509","448,725","-10,522","8,983,088"
2025-06-27,28,+7,Da LAB - Bầu Trời Mới (w/ Minh Tốc & Lam),266,6,,"55,373","+1,005","422,193","-9,129","21,932,663"
2025-06-27,29,-1,CoolKid - Sau Cơn Mưa (w/ RHYDER),662,7,,"54,414","-5,623","413,119","-6,708","44,135,963"
2025-06-27,30,+12,Dangrangto - Love is,243,7,,"54,396","+3,052","361,493","-2,758","17,060,958"
2025-06-27,31,-6,"ANH TRAI ""SAY HI"" - CHÂN THÀNH (w/ RHYDER, CAPTAIN BOY, Quang Hùng MasterD, WEAN, Ali Hoàng Dương)",310,9,,"54,235","-7,057","376,805",+9,"16,850,763"
2025-06-27,32,-8,tlinh - PHÓNG ZÌN ZÌN (w/ Low G),280,4,,"53,997","-7,727","387,243","-5,457","26,972,840"
2025-06-27,33,-1,Shiki - Có Đôi Điều,177,9,,"53,502","-2,879","402,436","-3,452","13,851,394"
2025-06-27,34,+13,"EM XINH ""SAY HI"" - WE BELONG TOGETHER (w/ Miu Lê, Juky San, Dương Domic, Lyly, DANMY)",2,34,,"53,430","+3,163","103,697","+53,430","103,697"
2025-06-27,35,-6,Ronboogz - nhắn nhủ,559,12,,"52,666","-6,804","389,789","-2,522","29,754,508"
2025-06-27,36,-3,"TeuYungBoy - ĐOÁ HOA (w/ BIG WIND, DONAL)",103,5,,"52,640","-3,503","372,602","+1,551","6,461,409"
2025-06-27,37,+29,"Mer - Giấc mơ từng rất thơ (ý thơ người ví em là ánh trăng lẻ loi...) (w/ Quang Huy, Hoan Le)",23,37,,"51,987","+9,022","330,992","+8,073","884,388"
2025-06-27,38,-1,Jung Kook - Standing Next to You,600,1,(x78),"51,958","-1,578","398,174","-15,745","89,243,194"
2025-06-27,39,+14,V - Winter Ahead (w/ Park Hyo Shin),209,1,(x2),"51,596","+3,069","426,850","-19,659","23,625,884"
2025-06-27,40,-17,Ronboogz - Nói Dối,598,13,,"51,296","-11,709","430,300","-11,959","18,252,785"
2025-06-27,41,+2,"EM XINH ""SAY HI"" - EASIER (w/ MAIQUINN, Ngô Lan Hương, Muộii, 桃子A1J, Saabirose)",16,41,,"51,178",-161,"274,562","+17,949","575,933"
2025-06-27,42,-6,SOOBIN - Tháng Năm,931,5,,"51,043","-3,212","376,754","+6,200","13,995,519"
2025-06-27,43,+3,"MANBO - Hẹn Gặp Em Dưới Ánh Trăng (w/ HIEUTHUHAI, HURRYKNG)",489,15,,"50,925",+301,"348,492",+891,"23,432,210"
2025-06-27,44,+4,"Obito - Hà Nội (w/ Shiki, VSTRA)",351,11,,"50,091",+155,"348,634","-2,166","16,837,494"
2025-06-27,45,-18,"RHYDER - Chịu Cách Mình Nói Thua (w/ Coolkid, BAN)",582,4,,"49,394","-11,048","384,714","-7,559","44,201,269"
2025-06-27,46,-12,Sơn Tùng M-TP - Buông Đôi Tay Nhau Ra,712,20,,"49,317","-5,682","369,167","-3,721","15,743,370"
2025-06-27,47,-8,"Emcee L (Da LAB) - Sinh Ra Đã Là Thứ Đối Lập Nhau (w/ Da LAB, Badbies)",1378,16,,"48,901","-4,007","384,197","-8,810","45,362,092"
2025-06-27,48,-10,Minh Đinh - Nằm Bên Anh (w/ Hà An Huy),23,20,,"48,056","-4,993","379,515","-12,762","965,961"
2025-06-27,49,+2,"EM XINH ""SAY HI"" - RED FLAG (w/ Ngô Lan Hương, JSOL, Yeolan, LAMOON, Han Sara)",2,49,,"47,921","-1,326","97,168","+47,921","97,168"
2025-06-27,50,-10,Vũ. - Bình Yên (w/ Binz),301,3,(x5),"47,449","-4,917","342,575","-6,552","31,778,850"
