2025-09-27,1,=,Pamungkas - Monolog,1994,1,(x10),"1,448,947","+8,200","10,209,790","+12,297","357,045,337"
2025-09-27,2,=,"Silet Open Up - TABOLA BALE (w/ Jacson Seran, Juan Reza, Diva Aurel)",107,1,(x43),"1,315,042","-26,544","10,397,113","-170,232","115,378,890"
2025-09-27,3,+1,.Feast - Tarot,265,1,(x11),"978,774","-12,126","7,312,478","-77,126","154,770,138"
2025-09-27,4,-1,Nadhif Basalamah - bergema sampai selamanya,191,3,(x17),"962,378","-38,924","7,370,334","-119,082","149,459,206"
2025-09-27,5,=,Hindia - everything u are,206,5,,"879,932","-11,991","6,590,376","-22,592","114,597,911"
2025-09-27,6,+1,Raim Laode - Lesung Pipi,173,2,(x79),"873,403","+10,481","6,405,268","+13,011","191,336,707"
2025-09-27,7,-1,"Toton Caribo - Ngapain Repot (w/ Wizz Baker, Fresly Nikijuluw)",88,5,,"870,404","+4,635","6,371,224","+40,816","51,443,608"
2025-09-27,8,=,Fourtwnty - Mangu (w/ Charita Utami),221,1,(x88),"835,108","+5,851","6,088,197","-66,145","273,851,229"
2025-09-27,9,+1,For Revenge - Serana,1230,1,(x20),"809,558","+40,730","5,657,988","+21,381","591,942,002"
2025-09-27,10,-1,.Feast - Nina,396,1,(x25),"791,530","-35,015","5,961,932","-13,880","333,100,338"
2025-09-27,11,+1,Hindia - Rumah Ke Rumah,2127,6,,"715,851","+11,749","4,911,386","+10,268","530,919,298"
2025-09-27,12,+2,"Naykilla - Kasih Aba Aba (w/ Tenxi, Jemsii)",136,7,,"703,679","+5,315","5,167,048","-32,260","86,161,588"
2025-09-27,13,=,"Tenxi - mejikuhibiniu (w/ Suisei, Jemsii)",85,6,,"688,536","-10,640","5,196,754","-38,526","59,033,307"
2025-09-27,14,-3,Kendis - ours to keep (w/ adis),41,11,,"672,034","-34,915","4,909,930","+33,830","20,355,378"
2025-09-27,15,=,sombr - back to friends,144,11,,"671,579","+1,319","4,656,445","-36,713","75,102,665"
2025-09-27,16,=,Hindia - Cincin,808,8,,"668,024","+16,509","4,896,711","-41,745","300,988,384"
2025-09-27,17,=,".Feast - o,Tuan",256,7,,"595,211","+2,945","4,436,541","-45,113","124,202,419"
2025-09-27,18,=,NIKI - You'll Be in My Heart - Spotify Singles,206,1,(x24),"594,606","+8,693","4,126,574","+2,113","192,669,495"
2025-09-27,19,=,Barasuara - Terbuang Dalam Waktu,74,8,,"543,500","-36,737","4,162,879","-76,896","46,307,747"
2025-09-27,20,=,Sheila On 7 - Dan...,2966,7,,"515,647","-44,936","3,823,454","-1,880","267,747,722"
2025-09-27,21,+1,Nadhif Basalamah - penjaga hati,723,1,(x151),"490,293","-36,525","3,499,194","-19,447","414,205,384"
2025-09-27,22,-1,Nadin Amizah - Bertaut,1946,1,(x40),"489,050","-61,630","3,731,367","-46,457","548,754,333"
2025-09-27,23,+2,Raim Laode - Komang,957,1,(x64),"487,142","+3,890","3,508,433","+28,196","532,216,449"
2025-09-27,24,+4,Virgoun - Selamat (Selamat Tinggal) (w/ Audy),2255,6,,"483,345","+10,433","3,377,209","+26,350","494,054,157"
2025-09-27,25,+4,Suara Kayu - Kembali Pulang (w/ Feby Putri),959,8,,"482,912","+10,547","3,432,012","-1,750","362,603,608"
2025-09-27,26,=,For Revenge - Jakarta Hari Ini (w/ Stereo Wall),870,7,,"467,183","-15,964","3,392,092","+13,239","291,471,190"
2025-09-27,27,-3,Vierra - Seandainya,1672,12,,"463,743","-51,801","3,539,579","-48,736","414,834,324"
2025-09-27,28,-1,The 1975 - About You,1027,20,,"460,702","-18,251","3,390,989","-84,554","251,788,059"
2025-09-27,29,+5,Juicy Luicy - Lantas,1697,2,(x1),"454,255","+43,382","2,977,083","-14,594","502,775,606"
2025-09-27,30,=,Feby Putri - Runtuh (w/ Fiersa Besari),1447,1,(x4),"446,500","-9,800","3,131,608","+13,720","616,685,027"
2025-09-27,31,-8,Batas Senja - Nanti Kita Seperti Ini,875,3,(x25),"444,707","-75,213","3,474,087","-26,931","372,107,972"
2025-09-27,32,=,Hindia - Evaluasi,1403,1,(x40),"438,025","+4,716","3,202,555","-26,974","427,832,183"
2025-09-27,33,-2,Gigi Perez - Sailor Song,237,22,,"434,220","-6,392","3,166,155","-25,276","94,910,664"
2025-09-27,34,+2,Silet Open Up - Tabola Bale MIX MF,50,19,,"413,132","+6,597","3,241,891","-63,110","22,747,546"
2025-09-27,35,+3,For Revenge - Penyangkalan,407,19,,"403,467",-434,"2,898,494","-41,629","150,277,589"
2025-09-27,36,+1,Sheila On 7 - Bila Kau Tak Disampingku,199,5,,"397,923","-8,359","3,101,020","-68,352","101,329,203"
2025-09-27,37,+3,Tulus - Monokrom,3208,12,,"396,848","+1,735","2,930,902","-10,566","487,341,804"
2025-09-27,38,-5,Anggi Marito - Tak Segampang Itu,995,1,(x98),"394,387","-18,027","2,804,817","-3,425","604,239,293"
2025-09-27,39,+3,Last Child - Duka,1538,9,,"392,973","-1,441","2,831,595","-3,415","534,151,177"
2025-09-27,40,+5,Andmesh - Anugerah Terindah,306,1,(x46),"388,961","+18,611","2,695,039","+19,428","196,672,320"
2025-09-27,41,=,Billie Eilish - WILDFLOWER,344,18,,"388,706","-6,115","2,751,208","-10,311","134,715,789"
2025-09-27,42,-7,SAMSONS - Di Ujung Jalan,77,30,,"386,591","-20,941","3,027,292","-55,172","23,606,332"
2025-09-27,43,-4,Rombongan Bodonk Koplo - Calon Mantu Idaman (w/ Ncum),94,6,,"382,124","-14,901","2,956,515","-59,605","51,943,381"
2025-09-27,44,+2,Nidji - Rahasia Hati,470,29,,"370,645",+421,"2,815,872","-82,417","166,357,732"
2025-09-27,45,+2,Bruno Mars - It Will Rain,1298,4,,"366,876",+467,"2,364,028","+56,140","218,415,654"
2025-09-27,46,-3,"Tenxi - Garam & Madu (Sakit Dadaku) (w/ Jemsii, Naykilla)",266,1,(x33),"361,372","-12,543","2,791,797","-42,528","178,154,844"
2025-09-27,47,+5,The Lantis - Bunga Maaf,293,2,(x12),"356,916",+828,"2,607,600","-25,715","180,418,539"
2025-09-27,48,+3,Billie Eilish - BIRDS OF A FEATHER,481,3,(x4),"351,032","-5,914","2,533,115","+4,390","269,049,761"
2025-09-27,49,+6,Juicy Luicy - Tampar,1228,7,,"350,917","+1,943","2,331,692","+13,587","353,088,066"
2025-09-27,50,+17,Andra & The Backbone - Sempurna,2979,13,,"345,738","+38,536","2,515,880","-21,026","404,645,180"
