2026-01-31,1,=,PURPEECH - กลัวว่าฉันจะไม่เสียใจ (Fear),291,1,(x18),"296,029","+3,229","2,042,647","+19,056","37,745,085"
2026-01-31,2,=,YOUNGOHM - ใจฉันตามเธอไป,94,1,(x62),"231,233","-1,728","1,705,302","-15,071","26,063,567"
2026-01-31,3,=,YOUNGOHM - Benz ดำ,83,3,(x26),"213,611","-4,346","1,569,007","+1,620","16,762,096"
2026-01-31,4,=,WANYAi - ดาวตก (Wish) (w/ Z9),120,1,(x5),"199,533","-3,531","1,319,773","+20,615","26,396,045"
2026-01-31,5,=,YOUNGOHM - Sunset In Pattaya,89,4,,"198,109","+8,851","1,359,908","+20,715","13,857,959"
2026-01-31,6,=,SPF - 9 นาฬิกา,745,6,,"173,392","+1,415","1,098,120","+45,844","46,111,841"
2026-01-31,7,=,YOUNGOHM - นครดารา,97,5,,"163,806","-7,591","1,119,856","+25,410","15,839,926"
2026-01-31,8,=,SEA. - สมดุลรัก (Balance) (w/ Sexski),130,4,,"155,592","-2,846","1,059,541","+24,028","18,764,240"
2026-01-31,9,+1,YOUNGOHM - กรุงเทพมหานคร,97,2,(x3),"141,541","+7,865","939,572","+18,580","14,783,013"
2026-01-31,10,+1,YOUNGOHM - เจิดจรัส,259,3,(x2),"126,763","-5,141","942,884","-14,123","42,413,760"
2026-01-31,11,-2,Jimin - Who,560,1,(x128),"125,826","-11,721","1,052,473","-10,963","195,780,102"
2026-01-31,12,=,Yes'sir Days - ฝากให้เขารัก,170,1,(x1),"115,246","-2,975","809,197","+1,175","26,639,054"
2026-01-31,13,=,Kong Huayrai - ดอกกระเจียวบาน,46,5,,"113,189","-2,904","858,482","-16,784","7,357,210"
2026-01-31,14,+1,LISA - Rockstar,573,1,(x32),"111,312","+1,546","707,750","+19,225","101,003,560"
2026-01-31,15,+6,BOWKYLION - ที่คั่นหนังสือ (Sometimes) (w/ NONT TANONT),280,2,(x4),"106,239","+1,465","794,365","-5,777","45,356,536"
2026-01-31,16,-2,BLVCKHEART - One Of My Life (w/ K6Y),364,6,,"106,120","-6,805","761,777",-974,"39,847,163"
2026-01-31,17,+5,guncharlie - จากกันโดยสมบูรณ์,354,13,,"104,750",+413,"760,393","-2,027","27,707,725"
2026-01-31,18,+1,Season Five - เลือกเองกับมือ (Bad Choices),35,14,,"104,746","-2,277","753,666","-3,667","2,940,294"
2026-01-31,19,-1,Sexski - รู้ตัวอีกที (w/ 2T FLOW),31,7,,"103,543","-3,640","798,371","-36,104","3,663,090"
2026-01-31,20,-3,P6ICK - 1 OF 1 (w/ SURIYA MQT),196,7,,"102,958","-4,329","716,974","+12,778","25,165,520"
2026-01-31,21,-5,SURIYA MQT - BU (w/ P6ICK),146,2,(x1),"102,708","-4,696","700,353","+15,644","19,586,144"
2026-01-31,22,+4,YOUNGOHM - มอง 2568,69,16,,"102,255","+7,013","708,193","+19,524","6,289,130"
2026-01-31,23,+1,YOUNGOHM - ไฟเย็น,1283,14,,"100,305","-2,565","694,210","+9,913","54,496,218"
2026-01-31,24,-4,BLVCKHEART - อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME),233,1,(x9),"99,470","-5,736","731,471","-5,190","41,687,766"
2026-01-31,25,-2,V - Winter Ahead (w/ Park Hyo Shin),427,1,(x29),"98,587","-4,401","653,998","-10,045","79,859,668"
2026-01-31,26,+1,Dr.Fuu - ใจเหลือเหลือ,303,16,,"96,675","+2,077","661,340","+14,025","19,961,240"
2026-01-31,27,-2,PURPEECH - อาจเป็นเพราะฉันเอง (me.),999,15,,"95,330","-3,917","607,979","+18,976","49,500,215"
2026-01-31,28,=,PORZAX - ไม่ใช่ไม่รัก,33,16,,"94,783","+1,355","705,069","-15,011","3,018,981"
2026-01-31,29,+12,Jin - Don’t Say You Love Me,259,1,(x56),"93,488","+14,278","644,916","+23,119","53,079,848"
2026-01-31,30,-1,Cocktail - Yours Ever (w/ Q Flure),483,4,,"92,950",+79,"661,838","+13,083","48,672,311"
2026-01-31,31,=,YOUNGOHM - เรื่องราวความรักในตำนาน (w/ GAVIN:D),844,7,,"92,455","+1,194","659,689","+5,221","52,761,118"
2026-01-31,32,+1,"Saran - รออยู่อย่างนั้น (w/ Z9, SIMON)",365,10,,"88,005","-2,197","600,686","+9,510","30,295,178"
2026-01-31,33,-1,PUN - ที่เดิม,496,11,,"87,345","-3,448","635,461","-1,056","46,346,546"
2026-01-31,34,+13,Musketeers - ความทรงจำ,1338,6,,"87,008","+12,599","542,328","+8,767","59,511,165"
2026-01-31,35,+3,BUS - So Blue,9,17,,"84,743","+2,276","600,907","-2,154","738,420"
2026-01-31,36,-2,Mild - ซาโยนาระ,254,29,,"84,070","-5,771","590,096","-1,191","13,754,698"
2026-01-31,37,-7,Big Ass - ก่อนตาย,679,4,,"83,741","-7,928","550,536","+25,539","43,990,291"
2026-01-31,38,-2,Three Man Down - เพลงรัก,334,5,,"82,216","-3,935","587,211","+6,210","24,070,528"
2026-01-31,39,-2,Z9 - บทสรุปสุดท้าย,315,2,(x5),"81,762","-2,966","581,306","+3,319","39,242,995"
2026-01-31,40,=,Big Ass - เล่นของสูง,363,27,,"80,819","-1,262","489,012","+21,952","22,748,489"
2026-01-31,41,-2,Txrbo - ต่อยให้,90,17,,"80,182","-2,106","557,463","+1,780","7,658,521"
2026-01-31,42,+1,Musketeers - ไกล,1337,30,,"78,060","+2,231","536,051","+1,699","31,555,152"
2026-01-31,43,-1,Saran - กลัวความเสียใจ (w/ Pearpilincys),49,22,,"77,013",+343,"558,999","-9,040","4,359,976"
2026-01-31,44,-9,Bedroom Audio - รักมือสอง,1053,21,,"76,804","-10,434","495,050","+11,330","28,052,410"
2026-01-31,45,-1,sombr - back to friends,244,35,,"75,749",+525,"515,443","+2,820","14,866,065"
2026-01-31,46,+9,"BETAYOURBITCH - คนสวย (w/ N0RMA1, BARON)",95,16,,"72,453","+3,838","496,102","+7,294","8,491,626"
2026-01-31,47,-1,She & Him - I Thought I Saw Your Face Today,44,36,,"72,213","-2,279","527,892","-7,025","2,716,138"
2026-01-31,48,+3,Lipta - อยู่ได้แล้ว (w/ Mirrr),542,7,,"71,623","+1,111","515,173","-9,953","46,810,121"
2026-01-31,49,-4,PORZAX - สิ้นสุดความพยายาม,63,45,,"71,593","-3,206","506,525",+54,"3,109,577"
2026-01-31,50,=,LITTLE JOHN - ที่ผ่านมาขอบใจจริงๆ,308,11,,"70,353",-878,"512,233","-3,375","28,789,799"
