2025-07-20,1,=,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",27,1,(x3),"121,471","+2,185","796,249","+19,911","1,975,063"
2025-07-20,2,=,Jimin - Who,365,1,(x358),"84,329","-26,327","985,044","-101,432","68,280,105"
2025-07-20,3,=,BLACKPINK - JUMP,8,3,(x8),"81,364","-20,356","678,947",-984,"761,295"
2025-07-20,4,+1,"Saja Boys - Soda Pop (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)",26,3,(x1),"78,889",-507,"550,706","+5,858","1,495,900"
2025-07-20,5,+1,Jin - Don’t Say You Love Me,64,1,(x4),"64,903","-4,000","471,670",-84,"4,990,008"
2025-07-20,6,+1,ALLDAY PROJECT - FAMOUS,23,2,(x1),"59,283","-2,536","430,385","-2,977","1,477,758"
2025-07-20,7,+1,"Saja Boys - Your Idol (w/ Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast)",26,6,,"58,499",-960,"412,900","+1,955","1,174,878"
2025-07-20,8,+1,"HUNTR/X - How It’s Done (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",26,8,,"49,311",-545,"338,991","+3,761","919,315"
2025-07-20,9,+1,Jung Kook - Seven (w/ Latto),736,1,(x114),"43,294","+1,033","300,981","-1,801","52,465,556"
2025-07-20,10,+1,ALLDAY PROJECT - WICKED,26,4,,"37,811","-1,129","280,069","-5,229","1,263,224"
2025-07-20,11,+2,aespa - Dirty Work,22,4,,"35,351",+443,"258,015","-5,105","1,073,782"
2025-07-20,12,+3,ILLIT - Billyeoon Goyangi (Do the Dance),33,4,,"33,932",-358,"243,916","-1,560","1,259,987"
2025-07-20,13,-1,V - Winter Ahead (w/ Park Hyo Shin),232,2,(x1),"33,609","-3,050","217,720","+6,790","8,679,537"
2025-07-20,14,+3,"Don Toliver - Lose My Mind (w/ Doja Cat, F1 The Album)",20,14,,"32,541",-78,"217,367","+5,404","451,476"
