2025-10-17,1,=,Jin - Don’t Say You Love Me,153,1,(x49),"257,655","-36,949","1,854,663","-12,404","37,277,498"
2025-10-17,2,=,Jimin - Who,454,1,(x123),"205,209","+1,002","1,525,109","+17,596","177,993,717"
2025-10-17,3,+2,V - Winter Ahead (w/ Park Hyo Shin),321,1,(x22),"198,581","+11,051","1,004,100","+112,539","61,083,207"
2025-10-17,4,+2,BLVCKHEART - อยากจะกอดเธอนาน ๆ (HAVE A GOOD TIME),127,1,(x9),"197,554","+33,990","1,244,932","+13,333","27,040,317"
2025-10-17,5,-2,BOWKYLION - ที่คั่นหนังสือ (Sometimes) (w/ NONT TANONT),174,2,(x3),"196,660","-2,326","1,385,447","-2,754","29,018,726"
2025-10-17,6,-2,WANYAi - ดาวตก (Wish) (w/ Z9),14,4,,"181,177","-7,391","1,162,096","+53,176","1,711,143"
2025-10-17,7,+1,YOUNGOHM - นครดารา - Nakorn Dara,248,1,(x2),"172,664","+9,385","1,192,226","+11,762","45,491,070"
2025-10-17,8,+2,TEN - STUNNER,206,1,(x28),"166,276","+10,724","1,168,232","+3,191","41,122,824"
2025-10-17,9,-2,YOUNGOHM - เจิดจรัส,153,3,(x2),"155,658","-7,628","1,113,866","+5,298","26,973,998"
2025-10-17,10,-1,P6ICK - 1 OF 1 (w/ SURIYA MQT),90,7,,"154,649","-7,404","1,097,377","-4,758","11,990,890"
2025-10-17,11,+2,Yes'sir Days - ฝากให้เขารัก,64,1,(x1),"146,258","+20,433","971,724","+8,949","10,504,936"
2025-10-17,12,-1,SURIYA MQT - BU (w/ P6ICK),40,2,(x1),"135,795","-10,512","996,272","-14,731","6,379,027"
2025-10-17,13,+3,Violette Wautier - wanna be yours (อยากให้เธอรัก),54,7,,"122,495","+1,635","856,284","-1,312","7,011,439"
2025-10-17,14,+1,Z9 - บทสรุปสุดท้าย,209,2,(x5),"120,233","-1,954","779,308","+17,117","28,416,620"
2025-10-17,15,+4,2Ectasy - Faded - Special Version (w/ Z9),186,5,,"116,410","+12,413","754,661","+19,580","23,658,022"
2025-10-17,16,+1,JISOO - EYES CLOSED (w/ ZAYN),6,9,,"115,004","-1,801","760,359","+115,004","760,359"
2025-10-17,17,+25,Jung Kook - Seven (w/ Latto),825,1,(x110),"107,282","+36,516","693,414","+10,260","217,373,944"
2025-10-17,18,+2,BOWKYLION - วิงวอน (ex-change),331,15,,"105,929","+2,159","744,706","+7,124","26,365,899"
2025-10-17,19,-5,PURPEECH - กลัวว่าฉันจะไม่เสียใจ (Fear),185,11,,"105,591","-18,789","867,354",+960,"12,273,399"
2025-10-17,20,-8,BLVCKHEART - One Of My Life (w/ K6Y),258,6,,"104,085","-26,892","907,569","-14,041","27,217,357"
2025-10-17,21,+2,PUN - ที่เดิม,390,11,,"102,112","+7,713","699,503","+12,637","34,950,887"
2025-10-17,22,-4,LITTLE JOHN - ที่ผ่านมาขอบใจจริงๆ,202,11,,"101,585","-2,909","690,491","+19,073","19,002,535"
2025-10-17,23,+3,YOUNGOHM - ไฟเย็น,1177,20,,"96,622","+8,632","656,809","+4,085","43,315,836"
2025-10-17,24,-3,LISA - Rockstar,467,1,(x32),"96,141","-5,971","666,021","+14,008","91,269,715"
2025-10-17,25,+7,YOUNGOHM - เรื่องราวความรักในตำนาน (w/ GAVIN:D),738,7,,"92,191","+11,340","646,726","-1,771","41,102,613"
2025-10-17,26,-4,PUN - I Just Wanna Know,399,9,,"91,401","-3,895","664,456","+11,156","36,858,516"
2025-10-17,27,-2,"Saran - รออยู่อย่างนั้น (w/ Z9, SIMON)",259,10,,"90,275","-1,431","565,315","+14,726","21,949,319"
2025-10-17,28,-4,guncharlie - จากกันโดยสมบูรณ์,248,17,,"88,397","-5,306","633,749","+1,419","16,187,183"
2025-10-17,29,+7,Z9 - Like Damn (w/ The BESTS),97,10,,"86,830","+8,549","512,702","+24,008","9,045,305"
2025-10-17,30,-3,Only Monday - ทิ้งไป,315,5,,"86,813",+288,"615,969","-1,153","28,580,097"
2025-10-17,31,-1,P6ICK - SHE IS TOTALLY OUT OF MY LEAGUE (w/ Z9),79,25,,"86,763","+4,417","542,972","+13,121","5,935,808"
2025-10-17,32,-3,JayQ - Hurry up! (w/ 7Vibes),188,9,,"84,985","+2,304","580,210","+2,925","18,946,214"
2025-10-17,33,-2,Dr.Fuu - ใจเหลือเหลือ,197,25,,"84,365","+3,414","555,770","+29,144","10,633,261"
2025-10-17,34,-1,BOWKYLION - ลามปาม (circus) (w/ Jeff Satur),69,11,,"83,889","+3,103","580,915","-6,581","7,427,299"
2025-10-17,35,-1,SPF - 9 นาฬิกา,639,18,,"82,755","+2,091","589,762","+7,531","35,511,036"
2025-10-17,36,-8,Big Ass - ก่อนตาย,573,4,,"81,323","-3,383","634,389","+3,676","35,980,206"
2025-10-17,37,+7,Three Man Down - เพลงรัก,228,5,,"81,068","+11,883","580,408","+9,339","15,634,497"
2025-10-17,38,+2,PUN - หล่น (Faded),7,23,,"80,863","+9,311","527,923","+80,863","527,923"
2025-10-17,39,-2,BABYMONSTER - WE GO UP,6,36,,"79,425","+2,168","441,415","+79,425","441,415"
2025-10-17,40,-5,"LISA - Born Again (w/ Doja Cat, RAYE)",251,1,(x31),"77,066","-1,752","545,564","+3,937","47,569,279"
2025-10-17,41,+2,Only Monday - จดจำ,631,11,,"73,840","+3,909","542,457","-5,459","48,920,944"
2025-10-17,42,-3,DIAMOND MQT - Victoria's Secret,374,15,,"72,369","-3,588","499,815","+6,130","14,292,568"
2025-10-17,43,+8,PURPEECH - อาจเป็นเพราะฉันเอง (me.),893,15,,"72,153","+6,458","395,848","+18,695","41,406,935"
2025-10-17,44,+3,Violette Wautier - ตั้งแต่มีเธอฉันมีความสุข (This Time),634,14,,"72,030","+4,824","427,086","+24,737","19,961,578"
2025-10-17,45,+25,Musketeers - แค่คุณ,1141,28,,"69,770","+12,660","431,402","+29,379","42,827,180"
2025-10-17,46,+15,fellow fellow - Proud,462,7,,"69,659","+9,418","455,752","+2,967","38,258,772"
2025-10-17,47,-9,SEA. - สมดุลรัก (Balance) (w/ Sexski),24,32,,"69,131","-7,154","499,088","+4,985","1,521,322"
2025-10-17,48,+6,PUN - DAY ONE,497,4,,"68,336","+4,113","469,112","+8,451","46,484,114"
2025-10-17,49,+6,Cocktail - Yours Ever (w/ Q Flure),377,4,,"66,648","+3,040","475,761","+2,867","38,685,468"
2025-10-17,50,-4,Taylor Swift - The Fate of Ophelia,13,17,,"66,050","-2,164","498,244","-13,181","980,897"
