2025-12-28,1,=,Jin - Don’t Say You Love Me,225,1,(x216),"130,530","+46,825","662,602","+14,112","38,478,532"
2025-12-28,2,+13,Taylor Swift - The Fate of Ophelia,85,1,(x1),"44,732","+9,753","301,321","-3,849","5,262,518"
2025-12-28,3,+9,Jimin - Who,526,1,(x136),"41,941","+1,093","311,398","-1,844","46,985,431"
2025-12-28,4,+10,"HUNTR/X - Golden (w/ Ejae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",189,1,(x3),"41,422","+4,458","294,583","-1,394","15,243,226"
2025-12-28,5,+19,Tyla - CHANEL,54,5,,"29,640","+7,603","201,421","-1,788","1,321,718"
2025-12-28,6,+19,JENNIE - like JENNIE,296,2,(x36),"28,358","+6,414","189,069","+4,030","11,477,402"
2025-12-28,7,+24,Olivia Dean - So Easy (To Fall In Love),87,5,,"27,220","+7,506","180,071","-1,860","2,210,635"
2025-12-28,8,+22,Taylor Swift - Opalite,85,3,(x5),"26,729","+6,803","181,327","-2,729","3,805,941"
2025-12-28,9,+17,ILLIT - NOT CUTE ANYMORE,33,6,,"26,043","+4,534","183,334","-3,072","856,372"
2025-12-28,10,+18,LBI利比 - 跳楼机,327,1,(x79),"25,879","+4,944","183,840","-4,091","18,725,686"
2025-12-28,11,+18,sombr - back to friends,294,4,,"25,716","+5,015","172,026","-1,689","10,460,453"
2025-12-28,12,+26,HWASA - Good Goodbye,35,6,,"24,522","+6,389","155,836",+934,"887,459"
2025-12-28,13,+22,KATSEYE - Gabriela,190,4,,"24,351","+5,096","159,494",+2,"6,426,095"
2025-12-28,14,+28,Madison Beer - bittersweet,72,8,,"24,276","+6,839","160,118","-1,915","1,600,508"
2025-12-28,15,+17,Jung Kook - Seven (w/ Latto),897,1,(x177),"23,692","+4,035","191,648","-12,493","36,596,008"
2025-12-28,16,+25,张远 - 看着我的眼睛说,209,6,,"22,035","+4,549","151,073","-2,071","6,041,425"
2025-12-28,17,-14,Wham! - Last Christmas,422,2,(x8),"21,403","-48,133","278,619","-3,416","6,504,339"
2025-12-28,18,+32,Lady Gaga - Die With A Smile (w/ Bruno Mars),498,1,(x18),"21,052","+4,592","139,033",-308,"27,556,218"
2025-12-28,19,+36,BLACKPINK - JUMP,169,2,(x4),"20,077","+4,496","138,652","-2,513","6,310,154"
2025-12-28,20,+20,ROSÉ - APT. (w/ Bruno Mars),435,1,(x61),"20,067","+2,557","137,031",-997,"26,136,970"
2025-12-28,21,-19,Mariah Carey - All I Want for Christmas Is You,496,1,(x18),"19,963","-50,948","278,043","-4,320","8,574,735"
2025-12-28,22,+31,Billie Eilish - BIRDS OF A FEATHER,589,1,(x21),"19,789","+4,051","133,323","-1,220","26,450,470"
2025-12-28,23,+20,Daniel Caesar - Who Knows,64,18,,"19,482","+2,122","138,982","-3,643","1,162,927"
