2025-11-11,1,=,Jung Kook - Seven (w/ Latto),850,1,(x576),"271,455",+166,"1,917,287","-40,501","279,011,567"
2025-11-11,2,=,"MIN - chẳng phải tình đầu sao đau đến thế (w/ Dangrangto, antransax)",18,2,(x10),"141,188","-8,560","1,051,931","-4,433","2,367,018"
2025-11-11,3,+1,Hngle - Không Buông (w/ Ari),69,2,(x18),"121,570",+403,"880,155","-7,805","7,614,945"
2025-11-11,4,-1,Binz - Em,15,3,(x4),"119,113","-10,627","867,696","+25,844","1,477,214"
2025-11-11,5,=,Low G - In Love (w/ JustaTee),19,2,(x3),"115,766",-553,"840,336","-23,310","2,162,245"
2025-11-11,6,+3,Juky San - Người Đầu Tiên (w/ buitruonglinh),10,6,,"104,683","+13,044","562,955","+54,113","686,262"
2025-11-11,7,=,Jung Kook - 3D (w/ Jack Harlow),768,2,(x135),"99,599","-3,008","770,385","-14,905","78,226,922"
2025-11-11,8,-2,Dương Domic - Không Thời Gian,49,6,,"90,438","-19,485","657,422","-7,741","3,885,470"
2025-11-11,9,-1,"EM XINH ""SAY HI"" - NGƯỜI ĐẦU TIÊN (w/ Juky San)",83,2,(x1),"89,146","-5,997","771,040","-27,802","7,534,201"
2025-11-11,10,+1,Sơn Tùng M-TP - Âm Thầm Bên Em,1846,4,,"82,627","-3,561","617,038","+4,019","44,735,800"
2025-11-11,11,-1,"Shartnuss - Nắng có mang em về (w/ Tr.D, Phankeo)",634,4,,"80,348","-6,332","609,888","-18,819","27,186,308"
2025-11-11,12,+1,Vũ. - Bình Yên (w/ Binz),438,3,(x5),"80,252","+2,525","536,840",+80,"39,587,035"
2025-11-11,13,+1,Puppy - Wrong Times (w/ Dangrangto),723,3,(x16),"78,625","+1,958","614,207","-3,675","49,727,735"
2025-11-11,14,+9,Fishy - vết thương,176,10,,"76,904","+10,019","498,883","+2,810","9,377,278"
2025-11-11,15,=,buitruonglinh - Từng Ngày Yêu Em,309,8,,"75,094",-973,"550,249","-7,665","20,619,874"
2025-11-11,16,+2,Vũ Cát Tường - Mo,1140,4,,"75,040",+674,"570,997","-7,376","38,245,741"
2025-11-11,17,+2,Emcee L (Da LAB) - Chuyện Đôi Ta (w/ Muộii (Starry Night)),1439,2,(x7),"71,999","-2,203","538,249","+5,614","68,659,178"
2025-11-11,18,-1,Quang Đăng Trần - Anh Đã Không Biết Cách Yêu Em,99,8,,"70,014","-5,289","537,393","-7,281","6,207,731"
2025-11-11,19,-7,HIEUTHUHAI - Exit Sign (w/ marzuz),614,3,(x1),"67,338","-14,814","570,416","-15,764","54,643,937"
2025-11-11,20,-4,MAYDAYs - Phép Màu (w/ Minh Tốc & Lam),259,2,(x12),"67,048","-8,934","543,579","-23,337","23,102,881"
2025-11-11,21,=,HIEUTHUHAI - Không Thể Say,936,7,,"65,820","-2,270","461,570","-6,089","57,231,175"
2025-11-11,22,+4,"14 Casper - một đời (w/ Bon Nghiêm, buitruonglinh)",588,10,,"64,885","+3,794","481,641","-2,017","31,193,957"
2025-11-11,23,-1,SOOBIN - DANCING IN THE DARK,242,3,(x8),"64,302","-2,997","485,238","-12,833","21,557,384"
2025-11-11,24,-4,RIO - vạn vật như muốn ta bên nhau,213,4,,"63,456","-4,758","490,020","-11,514","15,049,886"
2025-11-11,25,+16,Ronboogz - Nói Dối,735,3,(x3),"60,742","+8,415","417,042","-5,705","28,440,988"
2025-11-11,26,+33,Madihu - Vì Anh Đâu Có Biết (w/ Vũ.),1194,2,(x10),"60,138","+15,927","376,186","-5,761","57,487,216"
2025-11-11,27,-2,Sơn Tùng M-TP - Buông Đôi Tay Nhau Ra,849,3,(x1),"57,820","-6,731","395,136","+4,190","24,752,196"
2025-11-11,28,-4,PAR SG - Lý Do Nào Để Quay Lại Với Nhau (w/ New$oulZ),397,8,,"57,683","-8,632","441,573","-13,807","11,652,932"
2025-11-11,29,-2,RHYDER - TIẾC CHO EM,24,7,,"55,842","-4,565","405,373","+5,440","1,408,835"
2025-11-11,30,+17,tlinh - PHÓNG ZÌN ZÌN (w/ Low G),417,4,,"55,689","+6,840","347,535","+2,568","34,088,536"
2025-11-11,31,+33,Duongg - Nắng Ấm Trong Tim (w/ Dadeon),14,31,,"55,375","+12,710","325,242","+14,312","573,658"
2025-11-11,32,+2,SOOBIN - Nếu Ngày Ấy,318,26,,"55,361",+457,"406,111","-7,006","10,075,086"
2025-11-11,33,+3,Phùng Khánh Linh - ANH LÀ THẰNG TỒI,21,32,,"54,659",+4,"371,537","-6,388","1,013,978"
2025-11-11,34,-6,Đặng Vĩnh Thịnh - Ngàn Năm Ánh Sáng (w/ BMZ),95,5,,"54,653","-5,656","470,156","-2,508","6,193,268"
2025-11-11,35,-6,"T.R.I - một bài hát không vui mấy - Extended Version (w/ Dangrangto, Donal)",309,17,,"54,307","-3,216","374,012","+2,684","16,226,389"
2025-11-11,36,-4,"ANH TRAI ""SAY HI"" - NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN (w/ Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B)",42,2,(x5),"53,111","-2,378","459,362","-9,051","4,264,863"
2025-11-11,37,-4,"EM XINH ""SAY HI"" - KHÔNG ĐAU NỮA RỒI (w/ 52Hz, Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều)",140,1,(x1),"52,720","-2,234","467,408","-21,672","11,659,857"
2025-11-11,38,=,Việt Anh - Ngày Này Năm Ấy,93,11,,"50,080","-3,120","389,607","-9,724","5,400,862"
2025-11-11,39,+9,Da LAB - Bầu Trời Mới (w/ Minh Tốc & Lam),403,6,,"50,038","+1,469","328,711","+3,074","28,758,940"
2025-11-11,40,+57,JustaTee - Thằng Điên (w/ Phương Ly),1130,18,,"50,011","+15,149","305,038","-3,062","34,638,519"
2025-11-11,41,-2,JustaTee - 2AM (w/ BigDaddy),1276,14,,"49,814","-3,258","340,224","+4,446","35,568,758"
2025-11-11,42,+9,"ANH TRAI ""SAY HI"" - ĐOẠN KỊCH CÂM (w/ CONGB, Negav, B Ray, CODYNAMVO, Pham Dinh Thai Ngan, Mỹ Mỹ)",7,29,,"49,655","+2,063","363,551","+49,655","363,551"
