2025-12-19,1,=,fitterkarma - Pag-Ibig ay Kanibalismo II,60,1,(x18),"826,737","-2,375","5,588,806","+55,620","30,458,071"
2025-12-19,2,=,Cup of Joe - Multo,342,1,(x228),"674,818",+405,"4,861,916","-59,229","330,977,787"
2025-12-19,3,=,fitterkarma - Kalapastangan,37,3,(x8),"659,443","+9,570","4,539,124","+42,928","14,091,123"
2025-12-19,4,=,Loonie - Palaisipan (w/ Arthur Nery),81,1,(x9),"552,955","-35,856","3,930,856","-53,750","36,917,179"
2025-12-19,5,=,Soapdish - Tensionado,172,2,(x25),"512,721","-15,490","3,708,827","-37,992","92,043,140"
2025-12-19,6,=,Kyle Raphael - Libu-Libong Buwan (Uuwian),45,6,,"466,771",+56,"3,012,823","+20,713","12,714,012"
2025-12-19,7,=,La Mave - Dominga (w/ Nateman),67,3,(x1),"447,822","-3,009","3,207,119","-34,712","31,217,376"
2025-12-19,8,+5,December Avenue - Saksi Ang Langit,190,2,(x118),"423,683","+32,933","2,994,520","+11,959","134,410,604"
2025-12-19,9,+2,Arthur Nery - Isa lang,1460,2,(x9),"416,245","+10,314","3,046,342","-50,643","381,855,006"
2025-12-19,10,-1,Daniel Caesar - Who Knows,41,8,,"412,849","-5,317","2,881,138",-392,"12,109,978"
2025-12-19,11,-3,La Mave - Vibrate,97,7,,"412,317","-6,010","2,976,461","+2,850","29,128,315"
2025-12-19,12,-2,Olivia Dean - So Easy (To Fall In Love),68,6,,"406,041","-6,171","2,962,391","-28,749","21,817,396"
2025-12-19,13,+2,Le John - Naiilang,232,3,(x2),"395,209","+16,950","2,729,335","-8,917","107,706,635"
2025-12-19,14,=,Taylor Swift - Opalite,76,3,(x3),"391,164","+8,724","2,728,866",+469,"36,723,822"
2025-12-19,15,+2,Tyla - CHANEL,36,11,,"383,232","+21,934","2,685,805","+14,013","10,209,586"
2025-12-19,16,+2,Cup of Joe - Pahina,187,7,,"370,942","+18,224","2,537,676","+4,090","45,661,626"
2025-12-19,17,-5,sombr - back to friends,269,2,(x1),"367,410","-28,487","2,743,991","-27,397","129,830,961"
2025-12-19,18,-2,Olivia Dean - Man I Need,106,7,,"355,610","-11,756","2,617,448","-21,800","31,630,646"
2025-12-19,19,=,El Manu - Tahanan,29,19,,"345,329","-2,598","2,207,828","+1,967","7,298,969"
2025-12-19,20,=,Taylor Swift - The Fate of Ophelia,76,1,(x1),"340,509","-6,054","2,389,855","+6,701","31,367,800"
2025-12-19,21,=,Madison Beer - bittersweet,56,20,,"332,804","+13,579","2,234,440","+1,164","12,885,003"
2025-12-19,22,+1,The Script - The Man Who Can't Be Moved,2526,7,,"320,387","+5,283","2,281,946","-45,967","252,039,414"
2025-12-19,23,-1,Up Dharma Down - Tadhana,3921,6,,"319,612","+3,277","2,260,764","-9,457","430,986,754"
2025-12-19,24,+2,Arthur Nery - Di Nakakasawa (w/ Kiyo),80,13,,"311,442","+14,564","2,276,278","+4,942","21,190,124"
2025-12-19,25,+4,Unique Salonga - Sino,1564,13,,"303,061","+22,878","2,000,342","+41,427","191,072,213"
2025-12-19,26,+2,nicole - Panaginip,86,26,,"287,691","+4,072","1,944,228","+24,099","14,358,159"
2025-12-19,27,-3,Rob Deniel - Nandito Ako,50,2,(x2),"287,124","-20,054","2,165,110","-26,524","20,371,508"
2025-12-19,28,-1,Maroon 5 - Wait,206,27,,"282,051","-5,515","1,890,819","+21,664","12,989,190"
2025-12-19,29,-4,Kehlani - Folded,189,6,,"280,579","-16,369","2,087,017","-24,957","69,374,293"
2025-12-19,30,+1,The Goo Goo Dolls - Iris,2500,9,,"278,287","+12,668","1,895,911","-10,601","192,215,787"
2025-12-19,31,+3,December Avenue - Bulong,1608,7,,"273,066","+8,879","1,919,422","+13,472","211,114,068"
2025-12-19,32,+1,Cup of Joe - Tingin (w/ Janine),817,3,(x10),"263,988",-586,"1,941,030","-25,151","308,485,395"
2025-12-19,33,-1,KATSEYE - Gabriela,181,6,,"261,926","-3,676","1,818,126","+5,132","66,782,879"
2025-12-19,34,-4,Earl Agustin - Tibok,291,1,(x26),"254,914","-12,653","1,979,917","-61,964","178,007,139"
