2026-03-01,1,=,Nadhif Basalamah - kota ini tak sama tanpamu,79,1,(x36),"94,667","+2,916","638,957","-2,986","6,142,982"
2026-03-01,2,=,Idgitaf - Sedia Aku Sebelum Hujan,89,1,(x16),"82,576","+4,086","566,326","-4,872","6,795,530"
2026-03-01,3,NEW,BLACKPINK - GO,1,3,(x1),"81,911",,"81,911","+81,911","81,911"
2026-03-01,4,-1,Piche Kota - Bahagia Lagi,34,3,(x1),"74,707","+6,189","461,234","+14,673","1,459,997"
2026-03-01,5,-1,Nadhif Basalamah - bergema sampai selamanya,363,3,(x48),"69,542","+1,749","499,966","-4,483","22,817,412"
2026-03-01,6,NEW,BLACKPINK - Champion,1,6,,"68,074",,"68,074","+68,074","68,074"
2026-03-01,7,-1,SIENNA SPIRO - Die On This Hill,81,1,(x3),"66,768","+6,350","445,838","+1,257","5,312,262"
2026-03-01,8,NEW,BLACKPINK - Me and my,1,8,,"58,529",,"58,529","+58,529","58,529"
2026-03-01,9,-4,Jin - Don’t Say You Love Me,288,1,(x78),"57,362","-6,437","451,792","-11,920","27,342,118"
2026-03-01,10,-3,Taylor Swift - The Fate of Ophelia,148,1,(x26),"55,896",+931,"381,301",+102,"11,487,767"
2026-03-01,11,=,PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),29,11,,"52,859","+7,075","249,033","+30,120","745,422"
2026-03-01,12,NEW,BLACKPINK - Fxxxboy,1,12,,"52,858",,"52,858","+52,858","52,858"
2026-03-01,13,-4,sombr - back to friends,340,2,(x1),"52,039","+1,910","360,759",+583,"22,442,400"
2026-03-01,14,-1,Naykilla - SO ASU,102,9,,"51,939","+6,209","330,397","+2,948","4,064,333"
2026-03-01,15,-7,Billie Eilish - WILDFLOWER,652,4,,"50,702",-465,"357,680",-929,"37,319,781"
2026-03-01,16,-6,Madison Beer - bittersweet,132,3,(x1),"49,871","+3,547","323,530","+2,127","6,936,603"
2026-03-01,17,-1,"Nadhif Basalamah - kota ini tak sama tanpamu (w/ Aziz Harun, Aisha Retno)",67,7,,"48,575","+6,411","333,598","-1,123","2,701,032"
